yearID_x,teamID_x,lgID_x,playerID,POS,salary
2016,SLN,NL,penabr01,C,2500000
2016,PIT,NL,stewach01,C,1350000
2016,SDN,NL,bethach01,C,511200
2016,BOS,AL,hanigry01,C,3700000
2016,PHI,NL,ruizca01,C,8500000
2016,WAS,NL,lobatjo01,C,1387500
2016,MIN,AL,murphjr01,C,528700
2016,NYN,NL,plaweke01,C,511360
2016,CHA,AL,avilaal01,C,2500000
2016,MIL,NL,maldoma01,C,1125000
2016,SLN,NL,molinya01,C,14200000
2016,LAA,AL,perezca02,C,513000
2016,CHA,AL,navardi01,C,4000000
2016,MIN,AL,suzukku01,C,6000000
2016,BOS,AL,swihabl01,C,518500
2016,PIT,NL,cervefr01,C,3500000
2016,LAN,NL,ellisaj01,C,4500000
2016,MIL,NL,lucrojo01,C,4100000
2016,DET,AL,mccanja02,C,519500
2016,CLE,AL,perezro02,C,515800
2016,DET,AL,saltaja01,C,507500
2016,BAL,AL,wietema01,C,15800000
2016,ATL,NL,flowety01,C,2000000
2016,OAK,AL,phegljo01,C,512500
2016,ATL,NL,pierzaj01,C,3000000
2016,PHI,NL,ruppca01,C,518000
2016,LAA,AL,sotoge01,C,2800000
2016,TEX,AL,chiriro01,C,1550000
2016,COL,NL,hundlni01,C,3150000
2016,SEA,AL,iannech01,C,4250000
2016,MIA,NL,realmjt01,C,532500
2016,HOU,AL,castrja01,C,5000000
2016,BAL,AL,josepca01,C,523500
2016,NYN,NL,darnatr01,C,542604
2016,CLE,AL,gomesya01,C,2583333
2016,SDN,NL,norride01,C,2925000
2016,CHN,NL,montemi01,C,14000000
2016,WAS,NL,ramoswi01,C,5350000
2016,LAN,NL,grandya01,C,2800000
2016,ARI,NL,castiwe01,C,3700000
2016,SFN,NL,poseybu01,C,20777778
2016,KCA,AL,perezsa02,C,2000000
2016,TOR,AL,martiru01,C,15000000
2016,NYA,AL,mccanbr01,C,17000000
