yearID_x,teamID_x,lgID_x,playerID,POS,salary
2015,CHN,NL,lasteto01,2B,513000
2015,SFN,NL,panikjo01,2B,522500
2015,MIA,NL,gordode01,2B,2500000
2015,WAS,NL,ugglada01,2B,507500
2015,CLE,AL,kipnija01,2B,4166666
2015,KCA,AL,infanom01,2B,7500000
2015,BOS,AL,pedrodu01,2B,12500000
2015,HOU,AL,altuvjo01,2B,2500000
2015,LAN,NL,kendrho01,2B,9500000
2015,CIN,NL,phillbr01,2B,12000000
2015,SEA,AL,weeksri01,2B,2000000
2015,TEX,AL,odorro01,2B,513850
2015,SDN,NL,gyorkje01,2B,2000000
2015,PHI,NL,utleych01,2B,15000000
2015,SLN,NL,wongko01,2B,520000
2015,SEA,AL,canoro01,2B,24000000
2015,DET,AL,kinslia01,2B,16000000
2015,MIN,AL,doziebr01,2B,2000000
2015,PIT,NL,walkene01,2B,8000000
2015,OAK,AL,valenda01,3B,1675000
2015,SDN,NL,middlwi01,3B,540500
2015,MIA,NL,bakerje03,3B,2100000
2015,ATL,NL,callaal01,3B,3000000
2015,SFN,NL,mcgehca01,3B,4800000
2015,ATL,NL,johnske05,3B,1500000
2015,CHA,AL,gillaco01,3B,550000
2015,NYA,AL,headlch01,3B,13000000
2015,SDN,NL,alonsyo01,3B,1650000
2015,NYN,NL,wrighda03,3B,20000000
2015,LAN,NL,uribeju01,3B,6500000
2015,NYN,NL,murphda08,3B,8000000
2015,ARI,NL,hillaa01,3B,12000000
2015,ATL,NL,johnsch05,3B,6000000
2015,LAA,AL,freesda01,3B,6425000
2015,PHI,NL,ascheco01,3B,517500
2015,DET,AL,casteni01,3B,525000
2015,BAL,AL,machama01,3B,548000
2015,CHN,NL,oltmi01,3B,520000
2015,OAK,AL,lawribr01,3B,1925000
2015,CLE,AL,chiselo01,3B,2250000
2015,MIN,AL,plouftr01,3B,4800000
2015,KCA,AL,moustmi01,3B,2640000
2015,MIL,NL,ramirar01,3B,14000000
2015,BAL,AL,schoojo01,3B,515000
2015,BOS,AL,sandopa01,3B,17600000
2015,HOU,AL,valbulu01,3B,4200000
2015,COL,NL,arenano01,3B,512500
2015,PIT,NL,alvarpe01,3B,5750000
2015,TEX,AL,beltrad01,3B,16000000
2015,WAS,NL,rendoan01,3B,2500000
2015,TBA,AL,longoev01,3B,11000000
2015,DET,AL,cabremi01,3B,22000000
2015,SEA,AL,seageky01,3B,4500000
2015,BAL,AL,davisch02,3B,12000000
2015,LAA,AL,pujolal01,3B,24000000
2015,CIN,NL,frazito01,3B,4500000
2015,TOR,AL,donaljo02,3B,4300000
2015,COL,NL,descada01,SS,1500000
2015,SEA,AL,tayloch03,SS,512400
2015,SFN,NL,ariasjo01,SS,1450000
2015,MIA,NL,hechaad01,SS,1925000
2015,OAK,AL,sogarer01,SS,1075000
2015,SEA,AL,bloomwi01,SS,3000000
2015,TOR,AL,goinsry01,SS,512800
2015,ARI,NL,pennicl01,SS,3275000
2015,CHA,AL,bonifem01,SS,3000000
2015,CLE,AL,ramirjo01,SS,511300
2015,DET,AL,rominan01,SS,520000
2015,LAN,NL,barneda01,SS,2525000
2015,TEX,AL,andruel01,SS,15000000
2015,BAL,AL,cabreev01,SS,2400000
2015,KCA,AL,escobal02,SS,3000000
2015,MIA,NL,solando01,SS,531500
2015,NYA,AL,drewst01,SS,5000000
2015,NYN,NL,campber01,SS,511065
2015,TOR,AL,tollest01,SS,517300
2015,BOS,AL,holtbr01,SS,530500
2015,CIN,NL,cozarza01,SS,2350000
2015,MIN,AL,nunezed02,SS,1025000
2015,TEX,AL,rosalad01,SS,900000
2015,CLE,AL,avilemi01,SS,3500000
2015,COL,NL,lemahdj01,SS,517500
2015,MIL,NL,segurje01,SS,534000
2015,NYN,NL,tejadru01,SS,1880000
2015,SDN,NL,amarial01,SS,1150000
2015,ARI,NL,owingch01,SS,512500
2015,CIN,NL,negrokr01,SS,512500
2015,HOU,AL,gonzama01,SS,1062500
2015,HOU,AL,lowrije01,SS,8000000
2015,MIN,AL,escobed01,SS,532500
2015,NYA,AL,gregodi01,SS,553900
2015,NYN,NL,florewi01,SS,513543
2015,OAK,AL,semiema01,SS,510000
2015,SDN,NL,solarya01,SS,516400
2015,TBA,AL,forsylo01,SS,1100000
2015,ATL,NL,simmoan01,SS,3000000
2015,BAL,AL,flahery01,SS,1075000
2015,CHA,AL,beckhgo01,SS,2000000
2015,LAA,AL,aybarer01,SS,8500000
2015,LAN,NL,turneju01,SS,2500000
2015,MIN,AL,santada01,SS,530000
2015,WAS,NL,escobyu01,SS,5000000
2015,WAS,NL,espinda01,SS,1800000
2015,BAL,AL,hardyjj01,SS,11500000
2015,TBA,AL,cabreas01,SS,7500000
2015,TOR,AL,reyesjo01,SS,22000000
2015,OAK,AL,zobribe01,SS,7500000
2015,SEA,AL,millebr02,SS,527600
2015,SFN,NL,crawfbr01,SS,3175000
2015,BOS,AL,bogaexa01,SS,543000
2015,PIT,NL,mercejo03,SS,538000
2015,PIT,NL,rodrise01,SS,1900000
2015,BOS,AL,ramirha01,SS,19750000
2015,PIT,NL,harrijo05,SS,3050000
2015,CHN,NL,castrst01,SS,6857143
2015,CHA,AL,ramiral03,SS,10000000
2015,LAN,NL,rolliji01,SS,11000000
2015,COL,NL,tulowtr01,SS,20000000
2015,SLN,NL,peraljh01,SS,15000000
2015,WAS,NL,desmoia01,SS,11000000
