,yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
266,2002,PHI,NL,rolensc01,3B,8600000,2001,1,PHI,NL,151,554,96,160,39,1,25,107,16,5,74,127,6,13,0,12,6
206,2002,MIN,AL,koskico01,3B,2150000,2001,1,MIN,AL,153,562,100,155,37,2,26,103,27,6,68,118,9,12,0,7,16
273,2002,PIT,NL,ramirar01,3B,500000,2001,1,PIT,NL,158,603,83,181,40,0,34,112,5,4,40,100,4,8,0,4,9
287,2002,SDN,NL,nevinph01,3B,2600000,2001,1,SDN,NL,149,546,97,167,31,0,41,126,4,4,71,147,7,4,0,3,13
62,2002,BOS,AL,sanchre01,SS,700000,2001,1,KCA,AL,100,390,46,118,14,5,0,28,9,1,11,34,0,2,9,4,11
107,2002,CLE,AL,cabrejo02,SS,266000,2001,1,CLE,AL,141,287,50,75,16,3,1,38,10,4,16,41,0,6,1,2,4
97,2002,CIN,NL,guerrwi01,SS,850000,2001,1,CIN,NL,60,142,16,48,5,1,1,8,5,2,3,17,0,0,2,0,1
272,2002,PIT,NL,nunezab01,SS,200000,2001,1,PIT,NL,115,301,30,79,11,4,1,21,8,2,28,53,1,1,4,1,0
87,2002,CHN,NL,ojedaau01,SS,240000,2001,1,CHN,NL,78,144,16,29,5,1,1,12,1,0,12,20,1,2,2,2,2
156,2002,HOU,NL,vizcajo01,SS,1700000,2001,1,HOU,NL,107,256,38,71,8,3,1,14,3,2,15,33,0,2,9,0,6
68,2002,CHA,AL,graffto01,SS,575000,2001,1,CHA,AL,74,145,23,44,9,0,2,15,4,1,16,29,0,1,4,3,4
180,2002,LAN,NL,izturce01,SS,215000,2001,1,TOR,AL,46,134,19,36,6,2,2,9,8,1,2,15,0,0,4,0,0
98,2002,CIN,NL,larkiba01,SS,9000000,2001,1,CIN,NL,45,156,29,40,12,0,2,17,3,2,27,25,2,2,0,0,2
195,2002,MIL,NL,loretma01,SS,5000000,2001,1,MIL,NL,102,384,40,111,14,2,2,29,1,2,28,46,0,7,7,3,6
115,2002,CLE,AL,vizquom01,SS,4500000,2001,1,CLE,AL,155,611,84,156,26,8,2,50,13,9,61,72,0,2,15,4,14
93,2002,CIN,NL,castrju01,SS,400000,2001,1,CIN,NL,96,242,27,54,10,0,3,13,0,0,13,50,2,0,4,2,9
28,2002,ATL,NL,derosma01,SS,222500,2001,1,ATL,NL,66,164,27,47,8,0,3,20,2,1,12,19,6,5,1,2,3
110,2002,CLE,AL,frymatr01,SS,5825000,2001,1,CLE,AL,98,334,34,88,15,0,3,38,1,2,30,63,1,3,0,3,8
203,2002,MIN,AL,hockide01,SS,1100000,2001,1,MIN,AL,112,327,34,82,16,2,3,25,6,1,29,67,1,2,4,1,7
282,2002,SDN,NL,jimenda01,SS,240000,2001,1,SDN,NL,86,308,45,85,19,0,3,33,2,3,39,68,4,0,0,2,9
57,2002,BOS,AL,merlolo01,SS,290000,2001,1,BOS,AL,52,146,21,39,10,0,3,13,2,1,6,31,0,3,2,2,6
218,2002,MON,NL,mordemi01,SS,500000,2001,1,MON,NL,96,254,28,71,17,2,3,32,2,2,19,53,1,1,1,2,6
243,2002,NYN,NL,ordonre01,SS,6250000,2001,1,NYN,NL,149,461,31,114,24,4,3,44,3,2,34,43,17,1,7,2,17
265,2002,PHI,NL,perezto03,SS,475000,2001,1,PHI,NL,62,135,11,41,7,1,3,19,0,1,7,22,1,2,1,0,2
320,2002,SLN,NL,polanpl01,SS,1750000,2001,1,SLN,NL,144,564,87,173,26,4,3,38,12,3,25,43,0,6,14,1,22
185,2002,LAN,NL,rebouje01,SS,450000,2001,1,LAN,NL,94,214,35,57,15,2,3,22,0,1,33,48,1,1,5,0,3
277,2002,PIT,NL,wilsoja02,SS,232000,2001,1,PIT,NL,108,390,44,87,17,1,3,25,1,3,16,70,2,1,17,1,4
25,2002,ARI,NL,womacto01,SS,4500000,2001,1,ARI,NL,125,481,66,128,19,5,3,30,28,7,23,54,2,6,7,1,4
346,2002,TOR,AL,bergda01,SS,450000,2001,1,FLO,NL,82,215,26,52,12,1,4,16,0,1,14,39,0,2,2,2,3
175,2002,LAN,NL,coraal01,SS,625000,2001,1,LAN,NL,134,405,38,88,18,3,4,29,0,2,31,58,6,8,3,2,16
15,2002,ARI,NL,counscr01,SS,1516667,2001,1,ARI,NL,141,458,76,126,22,3,4,38,6,8,61,76,3,2,6,6,9
1,2002,ANA,AL,eckstda01,SS,280000,2001,1,ANA,AL,153,582,82,166,26,2,4,41,29,4,43,60,0,21,16,2,11
29,2002,ATL,NL,furcara01,SS,405000,2001,1,ATL,NL,79,324,39,89,19,0,4,30,22,6,24,56,1,1,4,6,5
130,2002,DET,AL,jacksda04,SS,625000,2001,1,SDN,NL,122,440,67,106,21,6,4,38,23,6,44,128,2,6,2,3,6
331,2002,TBA,AL,johnsru01,SS,575000,2001,1,TBA,AL,85,248,32,73,19,2,4,33,2,2,34,57,0,1,4,1,2
194,2002,MIL,NL,lopezlu02,SS,700000,2001,1,MIL,NL,92,222,22,60,8,3,4,18,0,1,14,44,2,5,5,1,6
122,2002,COL,NL,shumpte01,SS,775000,2001,1,COL,NL,114,242,37,70,14,5,4,24,14,3,15,44,2,3,4,1,2
293,2002,SEA,AL,guillca01,SS,1400000,2001,1,SEA,AL,140,456,72,118,21,4,5,53,4,1,53,89,0,1,7,6,9
351,2002,TOR,AL,lopezfe01,SS,221000,2001,1,TOR,AL,49,177,21,46,5,4,5,23,4,3,12,39,1,0,1,2,2
308,2002,SFN,NL,martira03,SS,775000,2001,1,SFN,NL,128,391,48,99,18,3,5,37,1,2,38,52,6,5,6,6,11
295,2002,SEA,AL,mclemma01,SS,3150000,2001,1,SEA,AL,125,409,78,117,16,9,5,57,39,7,69,84,0,0,3,6,6
23,2002,ARI,NL,spiveju01,SS,215000,2001,1,ARI,NL,72,163,33,42,6,3,5,21,3,0,23,47,0,2,6,1,3
41,2002,BAL,AL,bordimi01,SS,4873439,2001,1,BAL,AL,58,229,32,57,13,0,7,30,9,3,17,36,1,6,2,3,4
279,2002,SDN,NL,cruzde01,SS,600000,2001,1,DET,AL,110,414,39,106,28,1,7,52,4,1,17,46,0,4,1,2,13
48,2002,BAL,AL,morame01,SS,350000,2001,1,BAL,AL,128,436,49,109,28,0,7,48,11,4,41,91,2,14,5,7,6
166,2002,KCA,AL,perezne01,SS,4100000,2001,1,COL,NL,87,382,65,114,19,8,7,47,6,2,16,49,1,0,4,1,8
5,2002,ANA,AL,gilbe01,SS,400000,2001,1,ANA,AL,104,260,33,77,15,4,8,39,3,4,14,57,0,0,2,2,6
328,2002,TBA,AL,gomezch02,SS,1000000,2001,2,TBA,AL,58,189,31,57,16,0,8,36,3,0,8,24,0,2,4,3,4
242,2002,NYN,NL,mcewijo01,SS,750000,2001,1,NYN,NL,116,283,41,80,17,3,8,30,8,5,17,57,0,10,6,3,2
297,2002,SEA,AL,relafde01,SS,1275000,2001,1,NYN,NL,120,301,43,91,27,0,8,36,13,5,27,65,1,5,2,5,4
123,2002,COL,NL,uribeju01,SS,222000,2001,1,COL,NL,72,273,32,82,15,11,8,53,3,0,8,55,1,2,0,0,6
151,2002,HOU,NL,blumge01,SS,315000,2001,1,MON,NL,148,453,57,107,25,0,9,50,9,5,43,94,8,10,3,5,12
66,2002,CHA,AL,claytro01,SS,4500000,2001,1,CHA,AL,135,433,62,114,21,4,9,60,10,7,33,72,2,3,9,7,16
139,2002,FLO,NL,gonzaal02,SS,1700000,2001,1,FLO,NL,145,515,57,129,36,1,9,48,2,2,30,107,6,10,3,3,13
274,2002,PIT,NL,reesepo01,SS,1750000,2001,1,CIN,NL,133,428,50,96,20,2,9,40,25,4,34,82,4,3,5,4,7
111,2002,CLE,AL,gutieri01,SS,2166667,2001,1,CHN,NL,147,528,76,153,23,3,10,66,4,3,40,56,0,10,17,11,13
202,2002,MIN,AL,guzmacr01,SS,1425000,2001,1,MIN,AL,118,493,80,149,28,14,10,51,25,8,21,78,0,5,8,0,6
154,2002,HOU,NL,lugoju01,SS,325000,2001,1,HOU,NL,140,513,93,135,20,3,10,37,12,11,46,116,0,5,15,7,7
322,2002,SLN,NL,renteed01,SS,6000000,2001,1,SLN,NL,141,493,54,128,19,3,10,57,17,4,39,73,4,3,8,6,15
39,2002,BAL,AL,batisto01,SS,4900000,2001,2,BAL,AL,84,308,41,82,16,5,12,42,5,1,19,47,0,0,0,4,7
128,2002,DET,AL,haltesh01,SS,1500000,2001,1,DET,AL,136,450,53,128,32,7,12,65,3,3,37,100,2,7,7,6,14
254,2002,OAK,AL,menecfr01,SS,295000,2001,1,OAK,AL,139,471,82,114,22,2,12,60,2,3,79,97,0,19,3,6,13
101,2002,CIN,NL,walketo04,SS,2050000,2001,1,COL,NL,85,290,52,86,18,2,12,43,1,3,25,40,1,0,3,3,8
173,2002,LAN,NL,beltrad01,SS,2800000,2001,1,LAN,NL,126,475,59,126,22,4,13,60,13,4,28,82,1,5,2,5,9
214,2002,MON,NL,cabreor01,SS,2400000,2001,1,MON,NL,162,626,64,173,41,6,14,96,19,7,43,54,5,4,4,7,15
267,2002,PHI,NL,rolliji01,SS,355000,2001,1,PHI,NL,158,656,97,180,29,12,14,54,46,8,48,108,2,2,9,5,5
24,2002,ARI,NL,willima04,SS,9500000,2001,1,ARI,NL,106,408,58,112,30,0,16,65,1,0,22,70,3,3,0,3,15
80,2002,CHN,NL,gonzaal01,SS,4250000,2001,1,TOR,AL,154,636,79,161,25,5,17,76,18,11,43,149,0,7,7,10,16
226,2002,NYA,AL,jeterde01,SS,14600000,2001,1,NYA,AL,150,614,110,191,35,3,21,74,27,3,56,99,3,10,5,1,13
27,2002,ATL,NL,castivi02,SS,3000000,2001,2,HOU,NL,122,445,62,120,28,1,23,82,1,4,32,86,3,3,0,4,19
191,2002,MIL,NL,hernajo01,SS,3333333,2001,1,MIL,NL,152,542,67,135,26,2,25,78,5,4,39,185,8,2,5,4,9
75,2002,CHA,AL,valenjo03,SS,5000000,2001,1,CHA,AL,124,438,74,113,22,2,28,68,9,6,50,114,2,3,8,3,7
256,2002,OAK,AL,tejadmi01,SS,3625000,2001,1,OAK,AL,162,622,107,166,31,3,31,113,11,5,43,89,5,13,1,4,14
246,2002,OAK,AL,chaveer01,SS,2125000,2001,1,OAK,AL,151,552,91,159,43,0,32,114,8,2,41,99,9,4,0,7,7
301,2002,SFN,NL,aurilri01,SS,5250000,2001,1,SFN,NL,156,636,114,206,37,5,37,97,1,3,47,83,2,0,3,3,14
6,2002,ANA,AL,glaustr01,SS,4000000,2001,1,ANA,AL,161,588,100,147,38,2,41,108,10,3,107,158,7,6,0,7,16
343,2002,TEX,AL,rodrial01,SS,22000000,2001,1,TEX,AL,162,632,133,201,34,1,52,135,18,3,75,131,6,16,0,9,17
