yearID_x,teamID_x,lgID_x,playerID,POS,salary
2014,NYA,AL,rominau01,C,524800
2014,PHI,NL,nievewi01,C,1125000
2014,TBA,AL,hanigry01,C,2750000
2014,TBA,AL,molinjo01,C,1750000
2014,MIN,AL,suzukku01,C,2750000
2014,OAK,AL,jasojo01,C,2300000
2014,CIN,NL,penabr01,C,875000
2014,MIL,NL,maldoma01,C,502000
2014,OAK,AL,vogtst01,C,502500
2014,PIT,NL,stewach01,C,1000000
2014,MIA,NL,mathije01,C,1500000
2014,PHI,NL,ruizca01,C,8500000
2014,SEA,AL,zuninmi01,C,504100
2014,HOU,AL,corpoca01,C,505300
2014,LAA,AL,congeha01,C,517500
2014,WAS,NL,lobatjo01,C,900000
2014,CHN,NL,castiwe01,C,530000
2014,CIN,NL,mesorde01,C,525000
2014,OAK,AL,norride01,C,505000
2014,TEX,AL,sotoge01,C,3050000
2014,TOR,AL,kratzer01,C,510200
2014,CHA,AL,flowety01,C,950000
2014,LAN,NL,ellisaj01,C,3550000
2014,ARI,NL,montemi01,C,10000000
2014,CLE,AL,gomesya01,C,550000
2014,DET,AL,avilaal01,C,4150000
2014,LAA,AL,iannech01,C,4975000
2014,MIN,AL,mauerjo01,C,23000000
2014,SLN,NL,molinya01,C,15000000
2014,BAL,AL,hundlni01,C,4000000
2014,KCA,AL,perezsa02,C,1500000
2014,TOR,AL,navardi01,C,3000000
2014,DET,AL,martivi01,C,12000000
2014,MIA,NL,saltaja01,C,6000000
2014,SEA,AL,buckjo01,C,1000000
2014,SFN,NL,poseybu01,C,12500000
2014,WAS,NL,ramoswi01,C,2095000
2014,BOS,AL,pierzaj01,C,8250000
2014,HOU,AL,castrja01,C,2450000
2014,MIL,NL,lucrojo01,C,2000000
2014,CLE,AL,santaca01,C,3500000
2014,NYA,AL,mccanbr01,C,17000000
2014,COL,NL,rosarwi01,C,502000
2014,TEX,AL,arencjp01,C,1800000
2014,BAL,AL,wietema01,C,7700000
