,yearID_x,teamID_x,lgID_x,playerID,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
33,2016,BOS,AL,bettsmo01,566000,2015,1,BOS,AL,145,597,92,174,42,8,18,77,21,6,46,82,1,2,3,6,2
34,2016,BOS,AL,bogaexa01,650000,2015,1,BOS,AL,156,613,84,196,35,3,7,81,10,2,32,101,1,3,3,3,16
35,2016,BOS,AL,bradlja02,546500,2015,1,BOS,AL,74,221,43,55,17,4,10,43,3,0,27,69,0,3,1,3,5
36,2016,BOS,AL,castiru01,11400000,2015,1,BOS,AL,80,273,35,69,10,2,5,29,4,5,13,54,0,1,1,1,11
37,2016,BOS,AL,hanigry01,3700000,2015,1,BOS,AL,54,174,28,43,8,0,2,16,0,0,20,39,0,4,1,1,6
38,2016,BOS,AL,holtbr01,606000,2015,1,BOS,AL,129,454,56,127,27,6,2,45,8,1,46,97,0,3,4,2,7
39,2016,BOS,AL,ortizda01,16000000,2015,1,BOS,AL,146,528,73,144,37,0,37,108,0,1,77,95,16,0,0,9,16
40,2016,BOS,AL,pedrodu01,12642511,2015,1,BOS,AL,93,381,46,111,19,1,12,42,2,2,38,51,1,2,1,3,6
41,2016,BOS,AL,ramirha01,22750000,2015,1,BOS,AL,105,401,59,100,12,1,19,53,6,3,21,71,2,4,0,4,11
42,2016,BOS,AL,sandopa01,17600000,2015,1,BOS,AL,126,470,43,115,25,1,10,47,0,0,25,73,1,7,1,2,14
43,2016,BOS,AL,shawtr01,515000,2015,1,BOS,AL,65,226,31,61,10,0,13,36,0,1,18,57,1,2,0,2,1
44,2016,BOS,AL,swihabl01,518500,2015,1,BOS,AL,84,288,47,79,17,1,5,31,4,2,18,77,0,1,2,0,8
45,2016,BOS,AL,youngch04,6500000,2015,1,NYA,AL,140,318,53,80,20,1,14,42,3,1,30,73,2,3,3,2,6
46,2016,CHN,NL,bryankr01,652000,2015,1,CHN,NL,151,559,87,154,31,5,26,99,13,4,77,199,0,9,0,5,7
47,2016,CHN,NL,fowlede01,8000000,2015,1,CHN,NL,156,596,102,149,29,8,17,46,20,7,84,154,1,5,2,3,4
48,2016,CHN,NL,heywaja01,19555288,2015,1,SLN,NL,154,547,79,160,33,4,13,60,23,3,56,90,4,2,0,3,13
49,2016,CHN,NL,montemi01,14000000,2015,1,CHN,NL,113,347,36,86,11,0,15,53,1,1,49,103,5,4,0,3,9
50,2016,CHN,NL,rizzoan01,5285714,2015,1,CHN,NL,160,586,94,163,38,3,31,101,17,6,78,105,9,30,0,7,9
51,2016,CHN,NL,rossda01,2500000,2015,1,CHN,NL,72,159,6,28,9,0,1,9,1,0,20,61,7,0,2,1,1
52,2016,CHN,NL,russead02,527000,2015,1,CHN,NL,142,475,60,115,29,1,13,54,4,3,42,149,2,3,1,2,8
53,2016,CHN,NL,schwaky01,522000,2015,1,CHN,NL,69,232,52,57,6,1,16,43,3,3,36,77,1,4,0,1,4
54,2016,CHN,NL,solerjo01,3666666,2015,1,CHN,NL,101,366,39,96,18,1,10,47,3,1,32,121,5,3,0,3,9
55,2016,CHN,NL,zobribe01,10500000,2015,1,OAK,AL,67,235,39,63,20,2,6,33,1,1,33,26,2,0,0,3,5
56,2016,CHN,NL,zobribe01,10500000,2015,2,KCA,AL,59,232,37,66,16,1,7,23,2,3,29,30,1,1,0,2,3
57,2016,CHA,AL,abreujo02,11666667,2015,1,CHA,AL,154,613,88,178,34,3,30,101,0,0,39,140,11,15,0,1,16
58,2016,CHA,AL,avilaal01,2500000,2015,1,DET,AL,67,178,21,34,5,0,4,13,0,1,40,66,0,0,1,0,4
59,2016,CHA,AL,cabreme01,14000000,2015,1,CHA,AL,158,629,70,172,36,2,12,77,3,0,40,88,2,2,2,10,18
60,2016,CHA,AL,eatonad02,2750000,2015,1,CHA,AL,153,610,98,175,28,9,14,56,18,8,58,131,2,14,5,2,5
61,2016,CHA,AL,frazito01,8250000,2015,1,CIN,NL,157,619,82,158,43,1,35,89,13,8,44,137,3,7,1,7,19
62,2016,CHA,AL,garciav01,2100000,2015,1,CHA,AL,148,553,66,142,17,2,13,59,7,7,36,141,3,8,0,4,13
63,2016,CHA,AL,jacksau01,5000000,2015,1,SEA,AL,107,419,46,114,18,3,8,38,15,9,24,107,0,1,3,1,4
64,2016,CHA,AL,lawribr01,4125000,2015,1,OAK,AL,149,562,64,146,29,3,16,60,5,2,28,144,1,5,3,4,8
65,2016,CHA,AL,navardi01,4000000,2015,1,TOR,AL,54,171,17,42,7,0,5,20,0,0,17,29,1,0,0,4,0
66,2016,CHA,AL,rolliji01,2000000,2015,1,LAN,NL,144,517,71,116,24,3,13,41,12,8,44,86,0,0,1,1,12
67,2016,CHA,AL,saladty01,513000,2015,1,CHA,AL,68,236,33,53,6,4,4,20,8,2,12,51,0,2,3,1,9
68,2016,CHA,AL,shuckja01,521000,2015,1,CHA,AL,79,143,15,38,8,2,0,15,7,5,16,16,0,1,3,2,2
69,2016,CIN,NL,barnhtu01,517500,2015,1,CIN,NL,81,242,23,61,9,0,3,18,0,1,25,45,5,2,2,3,10
70,2016,CIN,NL,bruceja01,12541666,2015,1,CIN,NL,157,580,72,131,35,4,26,87,9,5,58,145,8,2,0,9,10
71,2016,CIN,NL,cozarza01,2925000,2015,1,CIN,NL,53,194,28,50,10,1,9,28,3,3,14,29,1,2,1,3,4
72,2016,CIN,NL,dejesiv02,517000,2015,1,CIN,NL,76,201,15,49,10,2,4,28,0,2,19,55,0,1,0,1,3
73,2016,CIN,NL,hamilbi02,570000,2015,1,CIN,NL,114,412,56,93,8,3,4,28,57,8,28,75,0,1,9,4,5
74,2016,CIN,NL,phillbr01,13083333,2015,1,CIN,NL,148,588,69,173,19,2,12,70,23,3,27,68,1,4,1,3,13
75,2016,CIN,NL,suareeu01,545000,2015,1,CIN,NL,97,372,42,104,19,2,13,48,4,1,17,94,0,3,4,2,7
76,2016,CIN,NL,vottojo01,20000000,2015,1,CIN,NL,158,545,95,171,33,2,29,80,11,3,143,135,15,5,0,2,11
77,2016,CLE,AL,brantmi02,7375000,2015,1,CLE,AL,137,529,68,164,45,0,15,84,15,1,60,51,8,2,0,5,14
78,2016,CLE,AL,byrdma01,1000000,2015,1,CIN,NL,96,359,46,85,13,3,19,42,2,1,23,101,1,3,0,3,6
79,2016,CLE,AL,byrdma01,1000000,2015,2,SFN,NL,39,147,12,40,12,2,4,31,0,0,6,44,1,1,0,2,4
80,2016,CLE,AL,chiselo01,2725000,2015,1,CLE,AL,106,333,38,82,19,1,7,44,4,1,23,69,3,1,2,3,0
81,2016,CLE,AL,davisra01,5250000,2015,1,DET,AL,112,341,55,88,16,11,8,30,18,8,22,76,0,3,1,3,5
82,2016,CLE,AL,gomesya01,2583333,2015,1,CLE,AL,95,363,38,84,22,0,12,45,0,0,13,104,1,7,0,6,11
83,2016,CLE,AL,kipnija01,6166667,2015,1,CLE,AL,141,565,86,171,43,7,9,52,12,8,57,107,6,9,4,6,5
84,2016,CLE,AL,lindofr01,540300,2015,1,CLE,AL,99,390,50,122,22,4,12,51,12,2,27,69,0,1,13,7,12
85,2016,CLE,AL,napolmi01,7000000,2015,1,BOS,AL,98,329,37,68,18,1,13,40,3,1,45,99,2,3,0,1,10
86,2016,CLE,AL,perezro02,515800,2015,1,CLE,AL,70,184,30,42,9,1,7,21,0,0,33,64,1,2,5,2,9
87,2016,CLE,AL,ramirjo01,518200,2015,1,CLE,AL,97,315,50,69,14,3,6,27,10,4,32,39,0,1,5,2,5
88,2016,CLE,AL,santaca01,8450000,2015,1,CLE,AL,154,550,72,127,29,2,19,85,11,3,108,122,8,3,0,5,20
89,2016,CLE,AL,uribeju01,4000000,2015,2,ATL,NL,46,151,17,43,6,0,7,17,1,0,15,37,2,1,0,0,5
90,2016,COL,NL,arenano01,5000000,2015,1,COL,NL,157,616,97,177,43,4,42,130,2,5,34,110,13,4,0,11,17
91,2016,COL,NL,barnebr02,1000000,2015,1,COL,NL,106,255,30,64,13,2,2,17,4,2,21,67,3,3,1,1,6
92,2016,COL,NL,blackch02,3500000,2015,1,COL,NL,157,614,93,176,31,9,17,58,43,13,46,112,2,13,5,4,4
93,2016,COL,NL,descada01,2100000,2015,1,COL,NL,101,185,22,38,3,2,5,22,1,2,20,45,6,0,4,0,3
94,2016,COL,NL,gonzaca01,17428571,2015,1,COL,NL,153,554,87,150,25,2,40,97,2,0,46,133,6,1,1,6,11
95,2016,COL,NL,hundlni01,3150000,2015,1,COL,NL,103,366,45,110,21,5,10,43,5,6,21,76,0,1,0,1,8
96,2016,COL,NL,lemahdj01,3000000,2015,1,COL,NL,150,564,85,170,21,5,6,61,23,3,50,107,4,1,3,2,20
97,2016,COL,NL,parrage01,8000000,2015,1,MIL,NL,100,323,53,106,24,5,9,31,9,3,20,57,2,3,1,4,7
98,2016,COL,NL,parrage01,8000000,2015,2,BAL,AL,55,224,30,53,12,0,5,20,5,1,8,35,1,2,3,1,1
99,2016,COL,NL,paulsbe01,512500,2015,1,COL,NL,116,325,42,90,19,4,11,49,1,2,23,92,0,2,1,3,5
100,2016,COL,NL,raburry01,1500000,2015,1,CLE,AL,82,173,22,52,16,1,8,29,0,0,23,44,3,4,0,1,5
101,2016,COL,NL,reyesjo01,22000000,2015,1,TOR,AL,69,288,36,82,17,0,4,34,16,2,17,38,0,0,4,2,3
102,2016,COL,NL,reyesjo01,22000000,2015,2,COL,NL,47,193,21,50,8,2,3,19,8,4,9,24,0,0,5,1,3
103,2016,COL,NL,reynoma01,2600000,2015,1,SLN,NL,140,382,35,88,21,2,13,48,2,3,44,121,2,4,0,2,10
104,2016,DET,AL,avilemi01,2000000,2015,1,CLE,AL,98,290,37,67,10,0,5,17,3,1,20,38,0,1,5,1,18
105,2016,DET,AL,cabremi01,28000000,2015,1,DET,AL,119,429,64,145,28,1,18,76,1,1,77,82,15,3,0,2,19
106,2016,DET,AL,casteni01,536500,2015,1,DET,AL,154,549,42,140,33,6,15,73,0,3,39,152,1,1,0,6,21
107,2016,DET,AL,collity01,510500,2015,1,DET,AL,60,192,18,51,11,3,4,25,2,1,13,43,0,1,1,0,2
108,2016,DET,AL,gosean01,525000,2015,1,DET,AL,140,485,73,123,24,8,5,26,23,11,45,145,0,3,2,0,11
109,2016,DET,AL,iglesjo01,2100000,2015,1,DET,AL,120,416,44,125,17,3,2,23,11,8,25,44,2,6,4,3,10
110,2016,DET,AL,kinslia01,14000000,2015,1,DET,AL,154,624,94,185,35,7,11,73,10,6,43,80,0,3,0,5,13
111,2016,DET,AL,martijd02,6750000,2015,1,DET,AL,158,596,93,168,33,2,38,102,3,2,53,178,7,5,0,3,11
112,2016,DET,AL,martivi01,18000000,2015,1,DET,AL,120,440,39,108,20,0,11,64,0,0,31,52,8,7,0,7,18
113,2016,DET,AL,maybica01,8000000,2015,1,ATL,NL,141,505,65,135,18,2,10,59,23,6,45,102,1,1,1,3,16
114,2016,DET,AL,mccanja02,519500,2015,1,DET,AL,114,401,32,106,18,5,7,41,0,1,16,90,0,3,4,1,17
115,2016,DET,AL,rominan01,900000,2015,1,DET,AL,109,184,25,47,5,0,2,15,10,5,11,46,1,3,4,1,4
116,2016,DET,AL,saltaja01,507500,2015,2,ARI,NL,70,171,23,43,14,0,8,23,0,0,19,57,0,2,1,1,3
117,2016,DET,AL,uptonju01,22125000,2015,1,SDN,NL,150,542,85,136,26,3,26,81,19,5,68,159,5,4,0,5,10
118,2016,HOU,AL,altuvjo01,3687500,2015,1,HOU,AL,154,638,86,200,40,4,15,66,38,13,33,67,8,9,3,6,17
119,2016,HOU,AL,castrja01,5000000,2015,1,HOU,AL,104,337,38,71,19,0,11,31,0,0,33,115,1,2,0,3,5
120,2016,HOU,AL,correca01,516700,2015,1,HOU,AL,99,387,52,108,22,1,22,68,14,4,40,78,2,1,0,4,10
121,2016,HOU,AL,duffyma01,510200,2015,1,SFN,NL,149,573,77,169,28,6,12,77,12,0,30,96,0,5,2,2,22
122,2016,HOU,AL,gattiev01,3300000,2015,1,HOU,AL,153,566,66,139,20,11,27,88,0,1,30,119,3,3,0,5,13
123,2016,HOU,AL,gomezca01,9000000,2015,1,MIL,NL,74,286,42,75,20,1,8,43,7,6,23,70,0,5,0,0,4
124,2016,HOU,AL,gomezca01,9000000,2015,2,HOU,AL,41,149,19,36,9,0,4,13,10,3,8,31,1,2,3,1,1
125,2016,HOU,AL,gonzama01,2000000,2015,1,HOU,AL,120,344,44,96,18,1,12,34,4,5,16,74,0,3,7,0,9
126,2016,HOU,AL,marisja01,519500,2015,1,HOU,AL,133,339,46,80,15,4,9,36,24,9,18,105,0,5,6,4,2
127,2016,HOU,AL,rasmuco01,15800000,2015,1,HOU,AL,137,432,67,103,23,2,25,61,2,1,47,154,0,2,1,3,6
128,2016,HOU,AL,springe01,522400,2015,1,HOU,AL,102,388,59,107,19,2,16,41,16,4,50,109,0,8,2,3,4
129,2016,HOU,AL,tuckepr01,515000,2015,1,HOU,AL,98,300,35,73,19,0,13,33,0,2,20,68,0,3,0,0,3
130,2016,HOU,AL,valbulu01,6125000,2015,1,HOU,AL,132,434,62,97,18,0,25,56,1,0,50,106,1,6,0,3,13
131,2016,KCA,AL,cainlo01,6500000,2015,1,KCA,AL,140,551,101,169,34,6,16,72,28,6,37,98,4,12,0,4,16
132,2016,KCA,AL,dysonja01,1725000,2015,1,KCA,AL,90,200,31,50,8,6,2,18,26,3,14,37,0,4,6,1,3
133,2016,KCA,AL,escobal02,5250000,2015,1,KCA,AL,148,612,76,157,20,5,3,47,17,5,26,75,1,8,11,5,10
134,2016,KCA,AL,gordoal01,12000000,2015,1,KCA,AL,104,354,40,96,18,0,13,48,2,5,49,92,7,14,0,5,2
135,2016,KCA,AL,hosmeer01,8250000,2015,1,KCA,AL,158,599,98,178,33,5,18,93,7,3,61,108,6,3,1,3,16
136,2016,KCA,AL,infanom01,7750000,2015,1,KCA,AL,124,440,39,97,23,7,2,44,2,2,9,69,0,0,2,4,8
137,2016,KCA,AL,moralke01,9000000,2015,1,KCA,AL,158,569,81,165,41,2,22,106,0,0,58,103,4,8,0,4,24
138,2016,KCA,AL,moustmi01,5600000,2015,1,KCA,AL,147,549,73,156,34,1,22,82,1,2,43,76,1,13,4,5,14
139,2016,KCA,AL,orlanpa01,514250,2015,1,KCA,AL,86,241,31,60,14,6,7,27,3,3,5,53,0,2,2,1,0
140,2016,KCA,AL,perezsa02,2000000,2015,1,KCA,AL,142,531,52,138,25,0,21,70,1,0,13,82,4,4,0,5,23
141,2016,LAA,AL,calhoko01,3400000,2015,1,LAA,AL,159,630,78,161,23,2,26,83,4,1,45,164,1,5,2,4,6
142,2016,LAA,AL,croncj01,525000,2015,1,LAA,AL,113,378,37,99,17,1,16,51,3,1,17,82,1,5,0,3,9
143,2016,LAA,AL,escobyu01,7000000,2015,1,WAS,NL,139,535,75,168,25,1,9,56,2,2,45,70,0,8,1,2,24
144,2016,LAA,AL,giavojo01,532500,2015,1,LAA,AL,129,453,51,123,25,5,4,49,2,1,32,59,0,2,9,6,7
145,2016,LAA,AL,pennicl01,1500000,2015,1,ARI,NL,72,135,15,32,3,0,1,10,3,0,16,29,2,0,4,2,4
146,2016,LAA,AL,perezca02,513000,2015,1,LAA,AL,86,260,20,65,13,0,4,21,2,0,19,49,0,0,2,2,7
147,2016,LAA,AL,pujolal01,25000000,2015,1,LAA,AL,157,602,85,147,22,0,40,95,5,3,50,72,10,6,0,3,15
148,2016,LAA,AL,simmoan01,6000000,2015,1,ATL,NL,147,535,60,142,23,2,4,44,5,3,39,48,6,6,1,2,19
149,2016,LAA,AL,sotoge01,2800000,2015,1,CHA,AL,78,187,20,41,8,0,9,21,0,1,21,63,0,1,1,0,2
150,2016,LAA,AL,troutmi01,16083333,2015,1,LAA,AL,159,575,104,172,32,6,41,90,11,7,92,158,14,10,0,5,11
151,2016,LAN,NL,crawfca02,20750000,2015,1,LAN,NL,69,181,19,48,9,2,4,16,10,2,10,41,1,0,0,0,3
152,2016,LAN,NL,ellisaj01,4500000,2015,1,LAN,NL,63,181,24,43,9,0,7,21,0,0,32,38,1,1,3,0,4
153,2016,LAN,NL,ethiean01,18000000,2015,1,LAN,NL,142,395,54,116,20,7,14,53,2,3,43,75,2,4,0,3,11
154,2016,LAN,NL,gonzaad01,21000000,2015,1,LAN,NL,156,571,76,157,33,0,28,90,0,1,62,107,10,6,0,3,21
155,2016,LAN,NL,grandya01,2800000,2015,1,LAN,NL,115,355,43,83,12,0,16,47,0,1,65,92,1,2,1,3,16
156,2016,LAN,NL,guerral01,7500000,2015,1,LAN,NL,106,219,25,51,9,1,11,36,1,0,7,57,0,2,0,2,7
157,2016,LAN,NL,hernaen02,520000,2015,1,LAN,NL,76,202,24,62,12,2,7,22,0,2,11,46,0,2,1,2,3
158,2016,LAN,NL,kendrho01,9540378,2015,1,LAN,NL,117,464,64,137,22,2,9,54,6,2,27,82,1,2,1,1,17
159,2016,LAN,NL,pederjo01,520000,2015,1,LAN,NL,151,480,67,101,19,1,26,54,4,7,92,170,6,9,2,2,5
160,2016,LAN,NL,puigya01,7214285,2015,1,LAN,NL,79,282,30,72,12,3,11,38,3,3,26,66,1,2,0,1,1
161,2016,LAN,NL,turneju01,5100000,2015,1,LAN,NL,126,385,55,113,26,1,16,60,5,2,36,71,1,13,1,4,10
162,2016,LAN,NL,utleych01,7000000,2015,1,PHI,NL,73,249,23,54,12,1,5,30,3,0,22,35,4,4,0,7,6
163,2016,LAN,NL,vanslsc01,1225000,2015,1,LAN,NL,96,222,19,53,14,0,6,30,3,1,23,62,2,4,1,3,5
164,2016,MIA,NL,bourju01,537500,2015,1,MIA,NL,129,409,42,107,20,0,23,73,0,0,34,101,3,2,0,1,19
165,2016,MIA,NL,dietrde01,522500,2015,1,MIA,NL,90,250,38,64,14,3,10,24,0,2,23,65,2,13,0,3,4
166,2016,MIA,NL,gordode01,3242202,2015,1,MIA,NL,145,615,88,205,24,8,4,46,58,20,25,91,2,2,6,5,6
167,2016,MIA,NL,hechaad01,2625000,2015,1,MIA,NL,130,470,54,132,17,6,5,48,7,2,23,78,4,2,0,4,18
168,2016,MIA,NL,johnsch05,8007500,2015,1,ATL,NL,56,153,12,36,7,0,2,11,2,1,7,49,0,1,0,1,3
169,2016,MIA,NL,ozunama01,570000,2015,1,MIA,NL,123,459,47,119,27,0,10,44,2,3,30,110,1,3,0,2,10
170,2016,MIA,NL,pradoma01,11000000,2015,1,MIA,NL,129,500,52,144,22,2,9,63,1,0,37,68,4,5,1,8,9
171,2016,MIA,NL,realmjt01,532500,2015,1,MIA,NL,126,441,49,114,21,7,10,47,8,4,19,70,2,2,1,4,11
172,2016,MIA,NL,rojasmi02,511000,2015,1,MIA,NL,60,142,13,40,7,1,1,17,0,1,11,16,1,0,2,2,4
173,2016,MIA,NL,stantmi03,9000000,2015,1,MIA,NL,74,279,47,74,12,1,27,67,4,2,34,95,6,2,0,3,5
174,2016,MIA,NL,suzukic01,2000000,2015,1,MIA,NL,153,398,45,91,5,6,1,21,11,5,31,51,1,0,5,4,8
175,2016,MIA,NL,yelicch01,1000000,2015,1,MIA,NL,126,476,63,143,30,2,7,44,16,5,47,101,2,2,0,0,13
176,2016,MIL,NL,braunry02,19315013,2015,1,MIL,NL,140,506,87,144,27,3,25,84,24,4,54,115,4,4,0,3,20
177,2016,MIL,NL,cartech02,2500000,2015,1,HOU,AL,129,391,50,78,17,0,24,64,1,2,57,151,1,6,0,5,5
178,2016,MIL,NL,gennesc01,518100,2015,1,MIL,NL,114,375,42,99,18,4,6,29,1,3,12,68,5,4,0,0,11
179,2016,MIL,NL,hillaa01,12000000,2015,1,ARI,NL,116,313,32,72,18,0,6,39,7,2,31,54,0,1,0,8,9
180,2016,MIL,NL,lucrojo01,4100000,2015,1,MIL,NL,103,371,51,98,20,3,7,43,1,0,36,64,0,1,1,6,18
181,2016,MIL,NL,maldoma01,1125000,2015,1,MIL,NL,79,229,19,48,7,0,4,22,0,1,23,65,3,1,1,2,6
182,2016,MIN,AL,doziebr01,3000000,2015,1,MIN,AL,157,628,101,148,39,4,28,77,12,4,61,148,2,7,0,8,10
183,2016,MIN,AL,escobed01,2150000,2015,1,MIN,AL,127,409,48,107,31,4,12,58,2,3,28,86,1,2,2,5,7
184,2016,MIN,AL,mauerjo01,23000000,2015,1,MIN,AL,158,592,69,157,34,2,10,66,2,1,67,112,12,1,1,5,22
185,2016,MIN,AL,murphjr01,528700,2015,1,NYA,AL,67,155,21,43,9,1,3,14,0,0,12,43,0,1,1,3,4
186,2016,MIN,AL,nunezed02,1475000,2015,1,MIN,AL,72,188,23,53,14,1,4,20,8,4,12,29,0,1,2,1,1
187,2016,MIN,AL,plouftr01,7250000,2015,1,MIN,AL,152,573,74,140,35,4,22,86,2,1,50,124,0,4,1,4,28
188,2016,MIN,AL,rosared01,542500,2015,1,MIN,AL,122,453,60,121,18,15,13,50,11,6,15,118,3,0,3,3,5
189,2016,MIN,AL,sanomi01,547500,2015,1,MIN,AL,80,279,46,75,17,1,18,52,1,1,53,119,1,1,0,2,4
190,2016,MIN,AL,santada01,537500,2015,1,MIN,AL,91,261,30,56,10,5,0,21,8,4,6,68,1,3,7,0,7
191,2016,MIN,AL,suzukku01,6000000,2015,1,MIN,AL,131,433,36,104,17,0,5,50,0,0,29,59,4,7,6,4,14
192,2016,NYN,NL,cabreas01,8250000,2015,1,TBA,AL,143,505,66,134,28,5,15,58,6,3,36,107,4,3,1,6,14
193,2016,NYN,NL,campber01,513308,2015,1,NYN,NL,71,173,28,34,8,0,3,19,5,3,26,37,1,4,1,2,11
194,2016,NYN,NL,cespeyo01,27328046,2015,1,DET,AL,102,403,62,118,28,2,18,61,3,4,19,87,2,1,0,4,9
195,2016,NYN,NL,cespeyo01,27328046,2015,2,NYN,NL,57,230,39,66,14,4,17,44,4,1,14,54,3,4,0,1,5
196,2016,NYN,NL,confomi01,517246,2015,1,NYN,NL,56,174,30,47,14,0,9,26,0,1,17,39,0,1,0,2,4
197,2016,NYN,NL,darnatr01,542604,2015,1,NYN,NL,67,239,31,64,14,1,12,41,0,0,23,49,0,4,0,2,7
198,2016,NYN,NL,deazaal01,5750000,2015,2,BOS,AL,60,161,23,47,9,5,4,25,3,1,12,36,1,2,2,1,2
199,2016,NYN,NL,dudalu01,6725000,2015,1,NYN,NL,135,471,67,115,33,0,27,73,0,2,66,138,7,14,0,3,12
200,2016,NYN,NL,florewi01,526014,2015,1,NYN,NL,137,483,55,127,22,0,16,59,0,1,19,63,2,4,2,2,12
201,2016,NYN,NL,grandcu01,16000000,2015,1,NYN,NL,157,580,98,150,33,2,26,70,11,6,91,151,3,7,0,4,3
202,2016,NYN,NL,lagarju01,2500000,2015,1,NYN,NL,143,441,47,114,16,5,6,41,7,3,16,87,2,4,1,3,6
203,2016,NYN,NL,plaweke01,511360,2015,1,NYN,NL,73,233,18,51,9,0,3,21,0,0,17,60,4,4,1,3,4
204,2016,NYN,NL,walkene01,10550000,2015,1,PIT,NL,151,543,69,146,32,3,16,71,4,1,44,110,5,8,0,8,9
