yearID_x,teamID_x,lgID_x,playerID,POS,salary
2014,SEA,AL,morrilo01,1B,1750000
2014,NYN,NL,davisik02,1B,3500000
2014,PHI,NL,howarry01,1B,25000000
2014,CHA,AL,konerpa01,1B,2500000
2014,TBA,AL,loneyja01,1B,1000000
2014,KCA,AL,butlebi03,1B,8000000
2014,COL,NL,morneju01,1B,5000000
2014,LAA,AL,pujolal01,1B,23000000
2014,SFN,NL,beltbr01,1B,2900000
2014,SLN,NL,adamsma01,1B,516000
2014,SEA,AL,smoakju01,1B,2637500
2014,WAS,NL,larocad01,1B,12000000
2014,LAN,NL,gonzaad01,1B,21000000
2014,ATL,NL,freemfr01,1B,5125000
2014,BOS,AL,napolmi01,1B,16000000
2014,CHN,NL,rizzoan01,1B,1250000
2014,MIN,AL,moralke01,1B,7410000
2014,TOR,AL,lindad01,1B,7000000
2014,CIN,NL,vottojo01,1B,12000000
2014,TEX,AL,fieldpr01,1B,24000000
2014,BOS,AL,ortizda01,1B,15000000
2014,ARI,NL,goldspa01,1B,1100000
2014,BAL,AL,davisch02,1B,10350000
