,yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
84,2003,BAL,AL,fordybr01,C,3500000,2002,1,BAL,AL,56,130,7,30,8,0,1,8,1,0,9,19,0,4,3,0,5
736,2003,SLN,NL,girarjo01,C,725000,2002,1,CHN,NL,90,234,19,53,10,1,1,13,1,0,16,35,3,0,5,1,10
650,2003,SDN,NL,gonzawi01,C,700000,2002,1,SDN,NL,56,164,16,36,8,1,1,20,0,0,27,24,3,1,0,2,10
781,2003,TEX,AL,diazei01,C,1837500,2002,1,CLE,AL,102,320,34,66,19,0,2,16,0,1,17,27,1,6,6,2,13
334,2003,FLO,NL,redmomi01,C,1050000,2002,1,FLO,NL,89,256,19,78,15,0,2,28,0,2,21,34,8,8,2,3,4
726,2003,SFN,NL,torreyo01,C,312000,2002,1,SFN,NL,53,136,17,38,10,0,2,14,0,0,14,20,2,2,3,0,11
28,2003,ARI,NL,barajro01,C,300000,2002,1,ARI,NL,70,154,12,36,10,0,3,23,1,0,10,25,4,3,2,3,4
819,2003,TOR,AL,huckake01,C,313000,2002,1,TOR,AL,88,273,29,67,6,1,3,22,0,0,9,44,1,0,1,0,10
620,2003,PIT,NL,kendaja01,C,8571429,2002,1,PIT,NL,145,545,59,154,25,3,3,44,15,8,49,29,1,9,0,2,11
742,2003,SLN,NL,mathemi01,C,3250000,2002,1,SLN,NL,110,315,31,77,12,1,3,35,1,3,32,49,6,2,8,6,3
368,2003,HOU,NL,zaungr01,C,1200000,2002,1,HOU,NL,76,185,18,41,7,1,3,24,1,0,12,36,1,2,2,1,4
166,2003,CHN,NL,bakopa01,C,750000,2002,1,MIL,NL,87,234,24,55,8,1,4,20,0,2,20,46,3,0,3,0,4
643,2003,SDN,NL,bennega01,C,700000,2002,1,COL,NL,90,291,26,77,10,2,4,26,1,3,15,45,2,6,2,0,10
376,2003,KCA,AL,difelmi01,C,625000,2002,1,SLN,NL,70,174,17,40,11,0,4,19,0,0,17,42,3,1,2,3,4
502,2003,NYA,AL,flahejo01,C,750000,2002,1,TBA,AL,76,281,27,73,20,0,4,33,2,2,15,50,0,1,2,4,6
571,2003,OAK,AL,johnsma02,C,500000,2002,1,CHA,AL,86,263,31,55,8,1,4,18,0,0,30,52,1,3,6,0,4
386,2003,KCA,AL,maynebr01,C,2750000,2002,1,KCA,AL,101,326,35,77,8,2,4,30,4,4,34,54,1,2,4,4,8
11,2003,ANA,AL,molinbe01,C,1425000,2002,1,ANA,AL,122,428,34,105,18,0,5,47,0,0,15,34,3,4,6,6,15
556,2003,NYN,NL,wilsova01,C,315000,2002,1,NYN,NL,74,163,19,40,7,0,5,26,0,1,5,32,0,8,2,0,4
340,2003,HOU,NL,ausmubr01,C,5500000,2002,1,HOU,NL,130,447,57,115,19,3,6,50,2,3,38,71,3,6,2,3,30
50,2003,ATL,NL,blanche01,C,1300000,2002,1,ATL,NL,81,221,17,45,9,1,6,22,0,2,20,51,5,1,2,5,5
765,2003,TBA,AL,hallto02,C,300000,2002,1,TBA,AL,85,330,37,85,19,1,6,42,0,1,17,27,3,1,2,3,14
264,2003,COL,NL,johnsch04,C,7000000,2002,1,FLO,NL,83,244,18,53,19,0,6,36,0,0,31,61,7,0,1,4,10
822,2003,TOR,AL,myersgr01,C,800000,2002,1,OAK,AL,65,144,15,32,5,0,6,21,0,0,26,36,3,0,0,0,4
466,2003,MIN,AL,pierzaj01,C,365000,2002,1,MIN,AL,130,440,54,132,31,6,6,49,1,2,13,61,1,11,2,3,14
699,2003,SEA,AL,wilsoda01,C,3500000,2002,1,SEA,AL,115,359,35,106,16,1,6,44,1,0,18,81,1,2,7,8,8
134,2003,CHA,AL,alomasa02,C,700000,2002,1,CHA,AL,51,167,21,48,10,1,7,25,0,0,5,14,0,1,1,2,5
681,2003,SEA,AL,davisbe01,C,1000000,2002,1,SEA,AL,80,228,24,59,10,1,7,43,1,1,18,58,1,2,1,4,6
569,2003,OAK,AL,hernara02,C,1887500,2002,1,OAK,AL,136,403,51,94,20,0,7,42,0,0,43,64,1,5,3,3,11
293,2003,DET,AL,ingebr01,C,315000,2002,1,DET,AL,95,321,27,65,15,3,7,24,1,3,24,101,0,4,1,1,7
460,2003,MIN,AL,lecroma01,C,312500,2002,1,MIN,AL,63,181,19,47,11,1,7,27,0,2,13,38,1,0,0,2,5
122,2003,BOS,AL,mirabdo01,C,805000,2002,1,BOS,AL,57,151,17,34,7,0,7,25,0,0,17,33,0,3,0,2,6
833,2003,TOR,AL,wilsoto02,C,316000,2002,1,TOR,AL,96,265,33,68,10,0,8,37,0,0,28,79,0,5,0,4,6
