yearID_x,teamID_x,lgID_x,playerID,POS,salary
2015,ARI,NL,lairdge01,C,1000000
2015,PIT,NL,stewach01,C,1225000
2015,TOR,AL,tholejo01,C,1750000
2015,SLN,NL,cruzto03,C,775000
2015,MIA,NL,mathije01,C,1500000
2015,PIT,NL,cervefr01,C,987500
2015,WAS,NL,lobatjo01,C,1200000
2015,LAN,NL,ellisaj01,C,4250000
2015,MIN,AL,suzukku01,C,6000000
2015,SFN,NL,sanchhe01,C,800000
2015,ATL,NL,pierzaj01,C,2000000
2015,HOU,AL,congeha01,C,1075000
2015,BOS,AL,hanigry01,C,3500000
2015,CIN,NL,penabr01,C,1400000
2015,COL,NL,hundlni01,C,3100000
2015,PHI,NL,ruizca01,C,8500000
2015,TEX,AL,corpoca01,C,975000
2015,CHN,NL,rossda01,C,2500000
2015,LAA,AL,iannech01,C,5525000
2015,NYN,NL,reckean01,C,517880
2015,SLN,NL,molinya01,C,15000000
2015,COL,NL,mckenmi01,C,1087600
2015,BAL,AL,josepca01,C,515000
2015,TBA,AL,jasojo01,C,3175000
2015,SDN,NL,norride01,C,545000
2015,DET,AL,avilaal01,C,5400000
2015,TBA,AL,riverre01,C,1200000
2015,TOR,AL,martiru01,C,7000000
2015,WAS,NL,ramoswi01,C,3550000
2015,TOR,AL,navardi01,C,5000000
2015,CHN,NL,castiwe01,C,2100000
2015,CHN,NL,montemi01,C,12000000
2015,COL,NL,rosarwi01,C,2800000
2015,MIL,NL,lucrojo01,C,3000000
2015,NYN,NL,darnatr01,C,525424
2015,TEX,AL,chiriro01,C,518290
2015,HOU,AL,castrja01,C,4000000
2015,CHA,AL,flowety01,C,2675000
2015,LAN,NL,grandya01,C,693000
2015,KCA,AL,perezsa02,C,1750000
2015,CLE,AL,gomesya01,C,1000000
2015,HOU,AL,gattiev01,C,526500
2015,SEA,AL,zuninmi01,C,523500
2015,SFN,NL,poseybu01,C,16500000
2015,NYA,AL,mccanbr01,C,17000000
2015,CIN,NL,mesorde01,C,2525000
2015,CLE,AL,santaca01,C,6000000
2015,DET,AL,martivi01,C,14000000
