yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR
2013,ATL,NL,lairdge01,C,1500000,2012,1,DET,AL,63,174,24,49,8,1,2
2013,BOS,AL,ciriape01,SS,502500,2012,1,BOS,AL,76,259,33,76,15,2,2
2013,CIN,NL,hanigry01,C,2350000,2012,1,CIN,NL,112,317,25,87,14,0,2
2013,DET,AL,penabr01,C,875000,2012,1,KCA,AL,68,212,16,50,10,1,2
2013,DET,AL,santira01,SS,2100000,2012,1,DET,AL,93,228,19,47,7,1,2
2013,HOU,AL,gonzama01,SS,494400,2012,1,HOU,NL,80,205,21,48,13,0,2
2013,LAN,NL,uribeju01,SS,7295911,2012,1,LAN,NL,66,162,15,31,9,0,2
2013,MIA,NL,polanpl01,3B,2750000,2012,1,PHI,NL,90,303,28,78,15,0,2
2013,MIA,NL,solando01,SS,491500,2012,1,MIA,NL,93,285,29,84,11,3,2
2013,NYN,NL,turneju01,SS,504547,2012,1,NYN,NL,94,171,20,46,13,1,2
2013,PHI,NL,frandke01,3B,850000,2012,1,PHI,NL,55,195,24,66,10,3,2
2013,SDN,NL,cabreev01,SS,1275000,2012,1,SDN,NL,115,398,49,98,19,3,2
2013,SDN,NL,kotsama01,OF,1300000,2012,1,SDN,NL,82,143,9,37,8,0,2
2013,TOR,AL,izturma01,SS,3000000,2012,1,LAA,AL,100,289,35,74,11,0,2
2013,ATL,NL,johnsre02,OF,1600000,2012,1,CHN,NL,76,169,23,51,9,3,3
2013,ATL,NL,simmoan01,SS,491250,2012,1,ATL,NL,49,166,17,48,8,2,3
2013,COL,NL,herrejo03,SS,900000,2012,1,COL,NL,86,225,29,59,9,1,3
2013,LAA,AL,bourjpe01,OF,512500,2012,1,LAA,AL,101,168,27,37,7,0,3
2013,MIN,AL,mastrda01,OF,500000,2012,1,MIN,AL,77,163,22,41,3,2,3
2013,NYN,NL,baxtemi01,OF,500318,2012,1,NYN,NL,89,179,26,47,14,2,3
2013,PHI,NL,galvifr01,SS,490000,2012,1,PHI,NL,58,190,14,43,15,1,3
2013,PIT,NL,harrijo05,SS,503000,2012,1,PIT,NL,104,249,34,58,9,5,3
2013,PIT,NL,sanchga01,1B,1750000,2012,1,MIA,NL,55,183,12,37,10,0,3
2013,PIT,NL,tabatjo01,OF,916667,2012,1,PIT,NL,103,333,43,81,20,3,3
2013,SDN,NL,hundlni01,C,3000000,2012,1,SDN,NL,58,204,14,32,7,1,3
2013,SEA,AL,ryanbr01,SS,3250000,2012,1,SEA,AL,141,407,42,79,19,3,3
2013,SFN,NL,sanchhe01,C,502500,2012,1,SFN,NL,74,218,22,61,15,0,3
2013,SFN,NL,torrean02,OF,1500000,2012,1,NYN,NL,132,374,47,86,17,7,3
2013,SLN,NL,robinsh01,OF,498000,2012,1,SLN,NL,102,166,20,42,8,0,3
2013,TEX,AL,andruel01,SS,5050000,2012,1,TEX,AL,158,629,85,180,31,9,3
2013,WAS,NL,lombast02,SS,501250,2012,1,WAS,NL,126,384,40,105,16,3,3
2013,ATL,NL,schafjo02,OF,512500,2012,1,HOU,NL,106,313,40,66,10,2,4
2013,BOS,AL,ellsbja01,OF,9000000,2012,1,BOS,AL,74,303,43,82,18,0,4
2013,CHN,NL,valbulu01,3B,930000,2012,1,CHN,NL,90,265,26,58,20,0,4
2013,CIN,NL,hannaja01,SS,1000000,2012,1,CLE,AL,105,287,23,70,16,0,4
2013,COL,NL,younger03,OF,492000,2012,1,COL,NL,98,174,36,55,7,2,4
2013,HOU,AL,cedenro02,SS,718000,2012,1,NYN,NL,78,166,18,43,11,1,4
2013,LAN,NL,hairsje02,SS,3750000,2012,1,LAN,NL,78,238,19,65,13,1,4
2013,NYA,AL,nixja01,SS,900000,2012,1,NYA,AL,74,177,24,43,13,0,4
2013,NYA,AL,suzukic01,OF,6500000,2012,1,SEA,AL,95,402,49,105,15,5,4
2013,SEA,AL,gutiefr01,OF,7312500,2012,1,SEA,AL,40,150,18,39,10,1,4
2013,SFN,NL,crawfbr01,SS,530000,2012,1,SFN,NL,143,435,44,108,26,3,4
2013,SFN,NL,scutama01,3B,6666667,2012,1,COL,NL,95,377,47,102,16,3,4
2013,SLN,NL,descada01,SS,511000,2012,1,SLN,NL,143,374,41,85,10,7,4
2013,SLN,NL,jayjo02,OF,524000,2012,1,SLN,NL,117,443,70,135,22,4,4
2013,TBA,AL,loneyja01,1B,2000000,2012,1,LAN,NL,114,334,32,85,18,0,4
2013,WAS,NL,spande01,OF,4750000,2012,1,MIN,AL,128,516,71,146,38,4,4
2013,BOS,AL,carpmi01,OF,508500,2012,1,SEA,AL,59,164,17,35,6,0,5
2013,BOS,AL,drewst01,SS,9500000,2012,2,OAK,AL,39,152,21,38,5,0,5
2013,CHA,AL,wisede01,P,700000,2012,2,CHA,AL,45,163,20,42,7,1,5
2013,CHN,NL,castiwe01,C,503000,2012,1,CHN,NL,52,170,16,45,11,0,5
2013,CHN,NL,schiena01,OF,2250000,2012,1,SFN,NL,77,175,15,44,4,5,5
2013,CIN,NL,mesorde01,C,480000,2012,1,CIN,NL,54,165,17,35,8,0,5
2013,CLE,AL,chiselo01,3B,492900,2012,1,CLE,AL,43,142,16,38,6,1,5
2013,COL,NL,hernara02,C,3200000,2012,1,COL,NL,52,184,16,40,10,0,5
2013,COL,NL,pachejo01,C,491000,2012,1,COL,NL,132,475,51,147,32,3,5
2013,KCA,AL,escobal02,SS,3000000,2012,1,KCA,AL,155,605,68,177,30,7,5
2013,MIA,NL,dobbsgr01,OF,1600000,2012,1,MIA,NL,120,319,26,91,13,2,5
2013,MIN,AL,parmech01,OF,497500,2012,1,MIN,AL,64,192,18,44,10,2,5
2013,PHI,NL,browndo01,OF,500000,2012,1,PHI,NL,56,187,21,44,11,2,5
2013,PIT,NL,martest01,OF,500000,2012,1,PIT,NL,47,167,18,43,3,6,5
2013,SDN,NL,amarial01,SS,497400,2012,2,SDN,NL,105,275,35,66,15,5,5
2013,SEA,AL,shoppke01,C,1500000,2012,1,BOS,AL,48,140,16,35,12,2,5
2013,SFN,NL,ariasjo01,SS,925000,2012,1,SFN,NL,112,319,30,86,13,5,5
2013,SFN,NL,blancgr01,OF,1350000,2012,1,SFN,NL,141,393,56,96,14,5,5
2013,WAS,NL,bernaro01,OF,1212500,2012,1,WAS,NL,129,227,25,66,11,0,5
2013,WAS,NL,werthja01,OF,16571429,2012,1,WAS,NL,81,300,42,90,21,3,5
2013,ARI,NL,pennicl01,SS,1750000,2012,1,OAK,AL,125,418,50,90,18,2,6
2013,BAL,AL,flahery01,SS,493500,2012,1,BAL,AL,77,153,15,33,2,1,6
2013,BOS,AL,navada01,OF,505500,2012,1,BOS,AL,88,267,38,65,21,0,6
2013,CLE,AL,brantmi02,OF,526900,2012,1,CLE,AL,149,552,63,159,37,4,6
2013,HOU,AL,castrja01,C,496600,2012,1,HOU,NL,87,257,29,66,15,2,6
2013,KCA,AL,johnsel02,SS,520500,2012,1,TBA,AL,123,297,32,72,10,2,6
2013,LAN,NL,cruzlu01,SS,505000,2012,1,LAN,NL,78,283,26,84,20,0,6
2013,MIN,AL,doziebr01,SS,497500,2012,1,MIN,AL,84,316,33,74,11,1,6
2013,NYN,NL,murphda08,2B,2925000,2012,1,NYN,NL,156,571,62,166,40,3,6
2013,PIT,NL,mcdonjo03,SS,1500000,2012,1,ARI,NL,70,197,16,49,9,0,6
2013,SDN,NL,forsylo01,SS,499000,2012,1,SDN,NL,91,315,45,86,13,3,6
2013,SLN,NL,carpema01,OF,504000,2012,1,SLN,NL,114,296,44,87,22,5,6
2013,TBA,AL,roberry01,3B,2950000,2012,1,ARI,NL,83,252,28,63,9,0,6
2013,TBA,AL,rodrise01,SS,1000000,2012,1,TBA,AL,112,301,36,64,14,1,6
2013,TEX,AL,sotoge01,C,2750000,2012,1,CHN,NL,52,176,26,35,6,1,6
2013,ARI,NL,parrage01,OF,2350000,2012,1,ARI,NL,133,385,58,105,21,2,7
2013,BAL,AL,machama01,3B,495000,2012,1,BAL,AL,51,191,24,50,8,3,7
2013,BAL,AL,mclouna01,OF,2000000,2012,2,BAL,AL,55,209,35,56,12,1,7
2013,CHA,AL,flowety01,C,510000,2012,1,CHA,AL,52,136,19,29,6,0,7
2013,CHN,NL,barneda01,SS,562000,2012,1,CHN,NL,156,548,73,139,26,4,7
2013,CIN,NL,heisech01,OF,1325000,2012,1,CIN,NL,120,347,44,92,16,5,7
2013,COL,NL,heltoto01,1B,6175000,2012,1,COL,NL,69,240,31,57,16,1,7
2013,HOU,AL,altuvjo01,2B,505700,2012,1,HOU,NL,147,576,80,167,34,4,7
2013,KCA,AL,cainlo01,OF,503175,2012,1,KCA,AL,61,222,27,59,9,2,7
2013,LAN,NL,ellisma01,2B,5250000,2012,1,LAN,NL,110,415,62,107,21,1,7
2013,MIL,NL,betanyu01,SS,900000,2012,1,KCA,AL,57,215,21,49,14,1,7
2013,NYN,NL,nieuwki01,OF,498124,2012,1,NYN,NL,91,282,40,71,12,1,7
2013,OAK,AL,norride01,C,492500,2012,1,OAK,AL,60,209,19,42,8,1,7
2013,SEA,AL,andinro01,SS,1600000,2012,1,BAL,AL,127,384,41,81,13,1,7
2013,SFN,NL,beltbr01,OF,531500,2012,1,SFN,NL,145,411,47,113,27,6,7
2013,ATL,NL,johnsch05,3B,2287500,2012,1,HOU,NL,92,341,36,95,21,3,8
2013,COL,NL,rutlejo01,SS,490000,2012,1,COL,NL,73,277,37,76,20,5,8
2013,COL,NL,tulowtr01,SS,10000000,2012,1,COL,NL,47,181,33,52,8,2,8
2013,DET,AL,dirksan01,OF,505000,2012,1,DET,AL,88,314,56,101,18,5,8
2013,DET,AL,infanom01,3B,4000000,2012,1,MIA,NL,85,328,42,94,23,2,8
2013,LAA,AL,aybarer01,SS,8750000,2012,1,LAA,AL,141,517,67,150,31,5,8
2013,LAA,AL,kendrho01,OF,9100000,2012,1,LAA,AL,147,550,57,158,32,3,8
2013,MIA,NL,mathije01,P,1500000,2012,1,TOR,AL,71,211,25,46,13,0,8
2013,MIL,NL,maldoma01,C,494000,2012,1,MIL,NL,78,233,22,62,9,0,8
2013,NYN,NL,valdejo02,SS,496645,2012,1,NYN,NL,94,191,28,46,9,1,8
2013,PHI,NL,youngmi02,SS,18374975,2012,1,TEX,AL,156,611,79,169,27,3,8
2013,PIT,NL,barmecl01,SS,5500000,2012,1,PIT,NL,144,455,34,104,16,1,8
2013,SDN,NL,denorch01,OF,2000000,2012,1,SDN,NL,130,348,56,102,19,6,8
2013,SDN,NL,grandya01,C,990000,2012,1,SDN,NL,60,192,28,57,7,1,8
2013,SDN,NL,maybica01,OF,3100000,2012,1,SDN,NL,147,507,67,123,20,5,8
2013,SEA,AL,bayja01,OF,1000000,2012,1,NYN,NL,70,194,21,32,2,0,8
2013,SFN,NL,paganan01,OF,8250000,2012,1,SFN,NL,154,605,95,174,38,15,8
2013,TBA,AL,molinjo01,C,1500000,2012,1,TBA,AL,102,251,27,56,9,0,8
2013,TOR,AL,davisra01,OF,2500000,2012,1,TOR,AL,142,447,64,115,24,3,8
2013,ATL,NL,francju02,3B,496250,2012,1,ATL,NL,93,192,17,45,11,0,9
2013,BOS,AL,rossda01,C,3100000,2012,1,ATL,NL,62,176,18,45,7,0,9
2013,BOS,AL,victosh01,OF,13000000,2012,1,PHI,NL,101,387,46,101,17,5,9
2013,CHA,AL,deazaal01,OF,2075000,2012,1,CHA,AL,131,524,81,147,29,6,9
2013,CHA,AL,keppije01,3B,3500000,2012,1,TBA,AL,115,385,46,125,15,1,9
2013,CHA,AL,ramiral03,SS,7000000,2012,1,CHA,AL,158,593,59,157,24,4,9
2013,CHN,NL,dejesda01,OF,4250000,2012,1,CHN,NL,148,506,76,133,28,8,9
2013,CLE,AL,bournmi01,OF,7000000,2012,1,ATL,NL,155,624,96,171,26,10,9
2013,COL,NL,nelsoch01,SS,491000,2012,1,COL,NL,111,345,45,104,21,3,9
2013,DET,AL,avilaal01,C,2950000,2012,1,DET,AL,116,367,42,89,21,2,9
2013,HOU,AL,wallabr01,3B,495000,2012,1,HOU,NL,66,229,24,58,10,1,9
2013,LAA,AL,iannech01,C,5050000,2012,1,LAA,AL,79,221,27,53,6,1,9
2013,OAK,AL,donaljo02,C,492500,2012,1,OAK,AL,75,274,34,66,16,0,9
2013,PHI,NL,kratzer01,C,496000,2012,1,PHI,NL,50,141,14,35,9,0,9
2013,SDN,NL,alonsyo01,1B,1120000,2012,1,SDN,NL,155,549,47,150,39,0,9
2013,SDN,NL,guzmaje01,OF,503200,2012,1,SDN,NL,120,287,32,71,18,2,9
2013,SDN,NL,venabwi01,OF,2675000,2012,1,SDN,NL,148,417,62,110,26,8,9
2013,TBA,AL,escobyu01,SS,5000000,2012,1,TOR,AL,145,558,58,141,22,1,9
2013,ARI,NL,pradoma01,SS,7000000,2012,1,ATL,NL,156,617,81,186,42,6,10
2013,LAA,AL,callaal01,3B,4100000,2012,1,LAA,AL,138,457,55,115,20,0,10
2013,MIL,NL,aokino01,OF,1712500,2012,1,MIL,NL,151,520,81,150,37,4,10
2013,MIN,AL,mauerjo01,C,23000000,2012,1,MIN,AL,147,545,81,174,31,4,10
2013,OAK,AL,jasojo01,C,1800000,2012,1,SEA,AL,108,294,41,81,19,2,10
2013,SEA,AL,wellsca01,OF,505400,2012,1,SEA,AL,93,285,42,65,12,3,10
2013,WAS,NL,moorety01,OF,493000,2012,1,WAS,NL,75,156,20,41,9,0,10
2013,KCA,AL,perezsa02,C,1000000,2012,1,KCA,AL,76,289,38,87,16,0,11
2013,MIA,NL,morrilo01,OF,491500,2012,1,MIA,NL,93,296,30,68,15,1,11
2013,NYA,AL,wellsve01,OF,24642857,2012,1,LAA,AL,77,243,36,56,9,0,11
2013,OAK,AL,crispco01,OF,7000000,2012,1,OAK,AL,120,455,68,118,25,7,11
2013,PHI,NL,utleych01,2B,15285714,2012,1,PHI,NL,83,301,48,77,15,2,11
2013,PIT,NL,ingebr01,3B,1250000,2012,2,OAK,AL,74,283,31,64,13,0,11
2013,SLN,NL,wiggity01,OF,2500000,2012,1,PHI,NL,125,315,40,74,11,0,11
2013,TOR,AL,cabreme01,OF,8000000,2012,1,SFN,NL,113,459,84,159,25,10,11
2013,TOR,AL,lawribr01,SS,500000,2012,1,TOR,AL,125,494,73,135,26,3,11
2013,TOR,AL,lindad01,1B,5150000,2012,1,TOR,AL,93,321,28,82,14,2,11
2013,TOR,AL,reyesjo01,SS,10000000,2012,1,MIA,NL,160,642,86,184,37,12,11
2013,BAL,AL,betemwi01,OF,2000000,2012,1,BAL,AL,102,341,41,89,19,0,12
2013,MIA,NL,olivomi01,C,800000,2012,1,SEA,AL,87,315,27,70,14,0,12
2013,MIL,NL,lucrojo01,C,850000,2012,1,MIL,NL,96,316,46,101,17,4,12
2013,NYA,AL,boescbr01,OF,1500000,2012,1,DET,AL,132,470,52,113,22,2,12
2013,NYA,AL,hafnetr01,P,2000000,2012,1,CLE,AL,66,219,23,50,6,2,12
2013,NYN,NL,buckjo01,C,6500000,2012,1,MIA,NL,106,343,29,66,15,1,12
2013,PIT,NL,mckenmi01,C,505000,2012,1,PIT,NL,88,240,25,56,14,0,12
2013,SEA,AL,ackledu01,2B,2700000,2012,1,SEA,AL,153,607,84,137,22,2,12
2013,SFN,NL,sandopa01,3B,5700000,2012,1,SFN,NL,108,396,59,112,25,2,12
2013,BAL,AL,markani01,OF,15350000,2012,1,BAL,AL,104,420,59,125,28,3,13
2013,CLE,AL,avilemi01,SS,2250000,2012,1,BOS,AL,136,512,57,128,28,0,13
2013,COL,NL,fowlede01,OF,3750000,2012,1,COL,NL,143,454,72,136,18,11,13
2013,DET,AL,peraljh01,SS,6000000,2012,1,DET,AL,150,531,58,127,32,3,13
2013,LAN,NL,ellisaj01,C,2000000,2012,1,LAN,NL,133,423,44,114,20,1,13
2013,MIA,NL,ruggiju01,OF,494500,2012,1,MIA,NL,91,288,38,90,23,1,13
2013,TBA,AL,jennide01,OF,501800,2012,1,TBA,AL,132,505,85,124,19,7,13
