yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR
2012,NYN,NL,cedenro02,SS,1150000,2011,1,PIT,NL,128,413,43,103,25,3,2
2012,OAK,AL,weeksje01,2B,482500,2011,1,OAK,AL,97,406,50,123,26,8,2
2012,PHI,NL,pierrju01,OF,800000,2011,1,CHA,AL,158,639,80,178,17,4,2
2012,PIT,NL,mckenmi01,C,485000,2011,1,PIT,NL,58,180,17,40,12,0,2
2012,SDN,NL,bartlja01,SS,5500000,2011,1,SDN,NL,139,554,61,136,22,3,2
2012,SEA,AL,saundmi01,OF,489100,2011,1,SEA,AL,58,161,16,24,5,0,2
2012,SLN,NL,schumsk01,P,1500000,2011,1,SLN,NL,117,367,34,104,19,0,2
2012,TBA,AL,keppije01,2B,1525000,2011,2,SFN,NL,56,216,17,55,11,0,2
2012,BAL,AL,betemwi01,3B,1250000,2011,1,KCA,AL,57,203,29,57,15,1,3
2012,BAL,AL,roberbr01,2B,10000000,2011,1,BAL,AL,39,163,18,36,7,1,3
2012,CHA,AL,fukudko01,OF,500000,2011,1,CHN,NL,87,293,33,80,15,2,3
2012,CHN,NL,bakerje03,OF,1375000,2011,1,CHN,NL,81,201,20,54,12,1,3
2012,COL,NL,herrejo03,SS,482000,2011,1,COL,NL,104,281,28,68,5,1,3
2012,DET,AL,ingebr01,3B,5500000,2011,1,DET,AL,102,269,29,53,10,2,3
2012,KCA,AL,penabr01,C,875000,2011,1,KCA,AL,72,222,17,55,11,0,3
2012,KCA,AL,perezsa02,C,750000,2011,1,KCA,AL,39,148,20,49,8,2,3
2012,LAN,NL,treanma01,C,850000,2011,1,KCA,AL,65,186,24,42,6,0,3
2012,MIN,AL,mauerjo01,OF,23000000,2011,1,MIN,AL,82,296,38,85,15,0,3
2012,NYA,AL,stewach01,C,482500,2011,1,SFN,NL,67,162,20,33,8,0,3
2012,NYN,NL,tholejo01,C,498920,2011,1,NYN,NL,114,340,22,91,17,0,3
2012,OAK,AL,allenbr01,1B,482500,2011,2,OAK,AL,41,146,18,30,9,2,3
2012,PHI,NL,martimi02,SS,486500,2011,1,PHI,NL,88,209,25,41,5,2,3
2012,SDN,NL,kotsama01,OF,1250000,2011,1,MIL,NL,104,233,18,63,13,1,3
2012,SEA,AL,ryanbr01,SS,1750000,2011,1,SEA,AL,123,436,51,108,19,3,3
2012,SEA,AL,seageky01,SS,484300,2011,1,SEA,AL,53,182,22,47,13,0,3
2012,SFN,NL,crawfbr01,SS,481000,2011,1,SFN,NL,66,196,22,40,5,2,3
2012,SFN,NL,sanchfr01,2B,6000000,2011,1,SFN,NL,60,239,21,69,15,1,3
2012,TBA,AL,fuldsa01,OF,489400,2011,1,TBA,AL,105,308,41,74,18,5,3
2012,TBA,AL,molinjo01,C,1500000,2011,1,TOR,AL,55,171,19,48,12,1,3
2012,TOR,AL,mathije01,C,1500000,2011,1,LAA,AL,93,247,18,43,12,0,3
2012,WAS,NL,larocad01,1B,8000000,2011,1,WAS,NL,43,151,15,26,4,0,3
2012,ARI,NL,bloomwi01,SS,1900000,2011,1,ARI,NL,97,350,44,93,10,2,4
2012,CHA,AL,deazaal01,OF,495000,2011,1,CHA,AL,54,152,29,50,11,3,4
2012,COL,NL,nelsoch01,SS,480000,2011,1,COL,NL,63,180,20,45,10,1,4
2012,DET,AL,youngde03,OF,6750000,2011,1,MIN,AL,84,305,26,81,16,0,4
2012,HOU,NL,bogusbr01,OF,483000,2011,1,HOU,NL,87,164,22,47,14,1,4
2012,KCA,AL,escobal02,SS,519500,2011,1,KCA,AL,158,548,69,139,21,8,4
2012,LAN,NL,hairsje02,SS,2250000,2011,1,WAS,NL,75,213,25,57,11,1,4
2012,LAN,NL,uribeju01,SS,8295910,2011,1,LAN,NL,77,270,21,55,12,0,4
2012,MIL,NL,morgany01,OF,2350000,2011,1,MIL,NL,119,378,61,115,20,6,4
2012,MIN,AL,morneju01,1B,15000000,2011,1,MIN,AL,69,264,19,60,16,0,4
2012,NYN,NL,torrean02,OF,2700000,2011,1,SFN,NL,112,348,50,77,24,1,4
2012,NYN,NL,turneju01,SS,491209,2011,1,NYN,NL,117,435,49,113,30,0,4
2012,PIT,NL,alvarpe01,3B,2200000,2011,1,PIT,NL,74,235,18,45,9,1,4
2012,PIT,NL,mclouna01,OF,1750000,2011,1,ATL,NL,81,267,35,61,12,2,4
2012,PIT,NL,preslal01,OF,484000,2011,1,PIT,NL,52,215,27,64,12,6,4
2012,PIT,NL,tabatjo01,OF,916666,2011,1,PIT,NL,91,334,53,89,18,1,4
2012,SDN,NL,headlch01,3B,3475000,2011,1,SDN,NL,113,381,43,110,28,1,4
2012,SFN,NL,poseybu01,C,615000,2011,1,SFN,NL,45,162,17,46,5,0,4
2012,TBA,AL,johnsel02,SS,486100,2011,1,TBA,AL,70,160,20,31,7,2,4
2012,WAS,NL,nadyxa01,OF,700000,2011,1,ARI,NL,82,206,26,51,11,0,4
2012,ARI,NL,drewst01,SS,7750000,2011,1,ARI,NL,86,321,44,81,21,5,5
2012,BAL,AL,andinro01,SS,1300000,2011,1,BAL,AL,139,457,63,120,22,0,5
2012,BAL,AL,chaveen01,OF,1500000,2011,1,TEX,AL,83,256,37,77,11,3,5
2012,BOS,AL,avilemi01,SS,1200000,2011,1,KCA,AL,53,185,14,41,11,3,5
2012,CHN,NL,johnsre02,OF,1150000,2011,1,CHN,NL,111,246,33,76,22,1,5
2012,CIN,NL,rolensc01,3B,8166666,2011,1,CIN,NL,65,252,31,61,20,2,5
2012,COL,NL,fowlede01,OF,2350000,2011,1,COL,NL,125,481,84,128,35,15,5
2012,DET,AL,santira01,SS,2100000,2011,1,DET,AL,101,258,29,67,11,3,5
2012,KCA,AL,moustmi01,3B,487250,2011,1,KCA,AL,89,338,26,89,18,1,5
2012,LAA,AL,izturma01,SS,3966666,2011,1,LAA,AL,122,449,51,124,35,0,5
2012,MIA,NL,bonifem01,SS,2200000,2011,1,FLO,NL,152,565,78,167,26,7,5
2012,MIA,NL,coghlch01,OF,500000,2011,1,FLO,NL,65,269,33,62,20,1,5
2012,MIA,NL,hayesbr01,OF,480000,2011,1,FLO,NL,64,130,19,30,9,0,5
2012,NYA,AL,nunezed02,SS,523800,2011,1,NYA,AL,112,309,38,82,18,2,5
2012,PHI,NL,polanpl01,3B,6416666,2011,1,PHI,NL,122,469,46,130,14,0,5
2012,SDN,NL,denorch01,OF,1165000,2011,1,SDN,NL,111,307,38,85,13,2,5
2012,SDN,NL,guzmaje01,OF,486600,2011,1,SDN,NL,76,247,33,77,22,2,5
2012,SEA,AL,jasojo01,C,495200,2011,1,TBA,AL,89,246,26,55,15,1,5
2012,SEA,AL,suzukic01,OF,18000000,2011,1,SEA,AL,161,677,80,184,22,3,5
2012,TEX,AL,andruel01,SS,2625000,2011,1,TEX,AL,150,587,96,164,27,3,5
2012,ARI,NL,hillaa01,2B,5500000,2011,1,TOR,AL,104,396,38,89,15,1,6
2012,ATL,NL,rossda01,C,1625000,2011,1,ATL,NL,52,152,14,40,7,0,6
2012,BOS,AL,mcdonda02,P,506500,2011,1,BOS,AL,79,157,26,37,6,1,6
2012,CIN,NL,hanigry01,C,1300000,2011,1,CIN,NL,91,266,27,71,6,0,6
2012,COL,NL,colvity01,OF,481000,2011,1,CHN,NL,80,206,17,31,8,3,6
2012,HOU,NL,lowrije01,SS,1150000,2011,1,BOS,AL,88,309,40,78,14,4,6
2012,HOU,NL,martijd02,OF,483000,2011,1,HOU,NL,53,208,29,57,13,0,6
2012,LAA,AL,callaal01,3B,3150000,2011,1,LAA,AL,141,475,54,137,23,0,6
2012,LAN,NL,ellisma01,2B,2500000,2011,2,COL,NL,70,263,34,72,13,0,6
2012,LAN,NL,riverju01,OF,4000000,2011,1,TOR,AL,70,247,22,60,11,0,6
2012,NYA,AL,jeterde01,SS,15729364,2011,1,NYA,AL,131,546,84,162,24,4,6
2012,NYN,NL,murphda08,OF,512196,2011,1,NYN,NL,109,391,49,125,28,2,6
2012,PHI,NL,ruizca01,C,3700000,2011,1,PHI,NL,132,410,49,116,23,0,6
2012,SEA,AL,ackledu01,2B,2100000,2011,1,SEA,AL,90,333,39,91,16,7,6
2012,TOR,AL,francbe01,OF,1537500,2011,1,PHI,NL,100,250,24,61,10,1,6
2012,CLE,AL,brantmi02,OF,495300,2011,1,CLE,AL,114,451,63,120,24,4,7
2012,CLE,AL,kipnija01,2B,482100,2011,1,CLE,AL,36,136,24,37,9,1,7
2012,COL,NL,scutama01,SS,6000000,2011,1,BOS,AL,113,395,59,118,26,1,7
2012,DET,AL,dirksan01,OF,485000,2011,1,DET,AL,78,219,34,55,13,0,7
2012,DET,AL,kellydo01,P,900000,2011,1,DET,AL,113,257,35,63,8,3,7
2012,HOU,NL,johnsch05,3B,495000,2011,1,HOU,NL,107,378,32,95,21,3,7
2012,LAN,NL,kennead01,3B,800000,2011,1,SEA,AL,114,380,36,89,23,1,7
2012,MIA,NL,infanom01,2B,4000000,2011,1,FLO,NL,148,579,55,160,24,8,7
2012,MIA,NL,reyesjo01,SS,10000000,2011,1,NYN,NL,126,537,101,181,31,16,7
2012,MIN,AL,hughelu01,3B,485000,2011,1,MIN,AL,96,287,31,64,12,0,7
2012,NYA,AL,gardnbr01,OF,2800000,2011,1,NYA,AL,159,510,87,132,19,8,7
2012,NYN,NL,hairssc01,OF,1100000,2011,1,NYN,NL,79,132,20,31,8,1,7
2012,OAK,AL,reddijo01,OF,485000,2011,1,BOS,AL,87,254,41,71,18,3,7
2012,SDN,NL,blankky01,OF,492400,2011,1,SDN,NL,55,170,21,39,7,1,7
2012,SDN,NL,hudsoor01,2B,5500000,2011,1,SDN,NL,119,398,54,98,15,3,7
2012,SFN,NL,paganan01,OF,4850000,2011,1,NYN,NL,123,478,68,125,24,4,7
2012,SLN,NL,furcara01,SS,6500000,2011,2,SLN,NL,50,196,29,50,11,0,7
2012,TEX,AL,torreyo01,C,3250000,2011,1,TEX,AL,113,396,40,108,27,1,7
2012,WAS,NL,bernaro01,OF,493500,2011,1,WAS,NL,91,309,40,75,12,2,7
2012,ARI,NL,goldspa01,1B,482000,2011,1,ARI,NL,48,156,28,39,9,1,8
2012,ARI,NL,overbly01,1B,1000000,2011,1,PIT,NL,103,352,40,80,17,1,8
2012,ARI,NL,parrage01,OF,502000,2011,1,ARI,NL,141,445,55,130,20,8,8
2012,CHA,AL,pierzaj01,C,6000000,2011,1,CHA,AL,129,464,38,133,29,1,8
2012,CIN,NL,cairomi01,3B,1000000,2011,1,CIN,NL,102,245,33,65,8,2,8
2012,CLE,AL,choosh01,OF,4900000,2011,1,CLE,AL,85,313,37,81,11,3,8
2012,CLE,AL,hannaja01,3B,1135000,2011,1,CLE,AL,110,320,38,80,16,2,8
2012,LAA,AL,abreubo01,OF,9000000,2011,1,LAA,AL,142,502,54,127,30,1,8
2012,MIA,NL,dobbsgr01,OF,1400000,2011,1,FLO,NL,134,411,38,113,23,0,8
2012,MIL,NL,gomezca01,OF,1962500,2011,1,MIL,NL,94,231,37,52,11,3,8
2012,MIN,AL,doumiry01,C,3000000,2011,1,PIT,NL,77,218,17,66,12,1,8
2012,MIN,AL,plouftr01,SS,485000,2011,1,MIN,AL,81,286,47,68,18,1,8
2012,OAK,AL,crispco01,OF,6000000,2011,1,OAK,AL,136,531,69,140,27,5,8
2012,OAK,AL,pennicl01,SS,490000,2011,1,OAK,AL,148,515,57,136,26,2,8
2012,TBA,AL,rodrise01,SS,492800,2011,1,TBA,AL,131,373,45,83,20,3,8
2012,WAS,NL,desmoia01,SS,512500,2011,1,WAS,NL,154,584,65,148,27,5,8
2012,CHN,NL,byrdma01,OF,6500000,2011,1,CHN,NL,119,446,51,123,22,2,9
2012,SDN,NL,hundlni01,C,2000000,2011,1,SDN,NL,82,281,34,81,16,5,9
2012,SDN,NL,maybica01,OF,600000,2011,1,SDN,NL,137,516,82,136,24,8,9
2012,SDN,NL,venabwi01,OF,1475000,2011,1,SDN,NL,121,370,49,91,14,7,9
2012,SFN,NL,beltbr01,OF,481000,2011,1,SFN,NL,63,187,21,42,6,1,9
2012,SFN,NL,schiena01,OF,1300000,2011,1,SFN,NL,115,335,42,93,22,1,9
2012,TBA,AL,scottlu01,OF,5000000,2011,1,BAL,AL,64,209,24,46,11,0,9
2012,TOR,AL,lawribr01,3B,482500,2011,1,TOR,AL,43,150,26,44,8,4,9
2012,WAS,NL,ankieri01,OF,1250000,2011,1,WAS,NL,122,380,46,91,20,0,9
2012,ATL,NL,hinsker01,OF,1600000,2011,1,ATL,NL,117,236,24,55,10,0,10
2012,CHA,AL,beckhgo01,2B,520000,2011,1,CHA,AL,150,499,60,115,23,0,10
2012,CHA,AL,morelbr01,3B,490000,2011,1,CHA,AL,126,413,44,101,18,1,10
2012,CHN,NL,castrst01,SS,567000,2011,1,CHN,NL,158,674,91,207,36,9,10
2012,CHN,NL,dejesda01,OF,4250000,2011,1,OAK,AL,131,442,60,106,20,5,10
2012,CLE,AL,kotchca01,1B,3000000,2011,1,TBA,AL,146,500,44,153,24,2,10
2012,CLE,AL,sizemgr01,OF,5000000,2011,1,CLE,AL,71,268,34,60,21,1,10
2012,DET,AL,jacksau01,OF,500000,2011,1,DET,AL,153,591,90,147,22,11,10
2012,HOU,NL,downsma01,SS,487500,2011,1,HOU,NL,106,199,29,55,18,0,10
2012,LAA,AL,aybarer01,SS,5075000,2011,1,LAA,AL,143,556,71,155,33,8,10
2012,MIA,NL,ramirha01,SS,15000000,2011,1,FLO,NL,92,338,55,82,16,0,10
2012,NYN,NL,dudalu01,OF,497318,2011,1,NYN,NL,100,301,38,88,21,3,10
2012,SLN,NL,freesda01,3B,508000,2011,1,SLN,NL,97,333,41,99,16,1,10
2012,SLN,NL,jayjo02,OF,504000,2011,1,SLN,NL,159,455,56,135,24,2,10
2012,TBA,AL,jennide01,OF,486900,2011,1,TBA,AL,63,247,44,64,9,4,10
2012,BOS,AL,crawfca02,OF,20357142,2011,1,BOS,AL,130,506,65,129,29,7,11
2012,BOS,AL,shoppke01,C,1350000,2011,1,TBA,AL,87,221,23,39,3,0,11
2012,CHA,AL,dunnad01,OF,14000000,2011,1,CHA,AL,122,415,36,66,16,0,11
2012,CIN,NL,ludwiry01,OF,2000000,2011,1,SDN,NL,101,378,42,90,18,0,11
2012,CLE,AL,duncash01,OF,500000,2011,1,CLE,AL,76,223,29,58,17,0,11
2012,LAN,NL,ethiean01,OF,10950000,2011,1,LAN,NL,135,487,67,142,30,0,11
2012,OAK,AL,gomesjo01,OF,1000000,2011,1,CIN,NL,77,218,30,46,8,0,11
2012,OAK,AL,sizemsc01,3B,485000,2011,2,OAK,AL,93,305,42,76,21,1,11
2012,PHI,NL,pencehu01,OF,10400000,2011,1,HOU,NL,100,399,49,123,26,3,11
2012,PHI,NL,utleych01,2B,15285714,2011,1,PHI,NL,103,398,54,103,21,6,11
2012,SLN,NL,craigal01,OF,495000,2011,1,SLN,NL,75,200,33,63,15,0,11
2012,TEX,AL,murphda07,OF,3625000,2011,1,TEX,AL,120,404,46,111,14,2,11
2012,TEX,AL,youngmi02,SS,16174974,2011,1,TEX,AL,159,631,88,213,41,6,11
2012,TOR,AL,escobyu01,SS,5000000,2011,1,TOR,AL,133,513,77,149,24,3,11
2012,TOR,AL,rasmuco01,OF,2700000,2011,1,SLN,NL,94,338,61,83,14,6,11
2012,ARI,NL,kubelja01,OF,7500000,2011,1,MIN,AL,99,366,37,100,21,1,12
2012,COL,NL,hernara02,C,3200000,2011,1,CIN,NL,91,298,28,84,13,0,12
2012,DET,AL,martivi01,C,13000000,2011,1,DET,AL,145,540,76,178,40,0,12
2012,LAA,AL,bourjpe01,OF,500000,2011,1,LAA,AL,147,502,72,136,26,11,12
2012,LAN,NL,loneyja01,1B,6375000,2011,1,LAN,NL,158,531,56,153,30,1,12
2012,MIL,NL,lucrojo01,C,492000,2011,1,MIL,NL,136,430,45,114,16,1,12
2012,NYN,NL,bayja01,OF,18125000,2011,1,NYN,NL,123,444,59,109,19,1,12
2012,PHI,NL,thomeji01,3B,1250000,2011,1,MIN,AL,71,206,21,50,12,0,12
2012,PIT,NL,barmecl01,SS,5000000,2011,1,HOU,NL,123,446,47,109,27,0,12
2012,PIT,NL,walkene01,2B,500000,2011,1,PIT,NL,159,596,76,163,36,4,12
2012,SEA,AL,carpmi01,OF,488800,2011,1,SEA,AL,79,290,27,80,17,1,12
2012,SFN,NL,huffau01,OF,10000000,2011,1,SFN,NL,150,521,45,128,27,1,12
2012,TOR,AL,thameer01,OF,485900,2011,1,TOR,AL,95,362,58,95,24,5,12
2012,WAS,NL,zimmery01,3B,12000000,2011,1,WAS,NL,101,395,52,114,21,2,12
2012,ATL,NL,pradoma01,OF,4750000,2011,1,ATL,NL,129,551,66,143,26,2,13
2012,BAL,AL,reimono01,OF,490500,2011,1,BAL,AL,87,267,40,66,10,3,13
2012,CHA,AL,lillibr01,OF,500000,2011,1,CHA,AL,97,186,38,48,5,1,13
2012,CHA,AL,riosal01,OF,12500000,2011,1,CHA,AL,145,537,64,122,22,2,13
2012,CLE,AL,hafnetr01,P,13000000,2011,1,CLE,AL,94,325,41,91,16,0,13
2012,COL,NL,giambja01,1B,1000000,2011,1,COL,NL,64,131,20,34,6,0,13
2012,KCA,AL,betanyu01,SS,2000000,2011,1,MIL,NL,152,556,51,140,27,3,13
2012,NYA,AL,jonesan01,OF,2000000,2011,1,NYA,AL,77,190,27,47,8,0,13
2012,PIT,NL,mcgehca01,3B,2537500,2011,1,MIL,NL,155,546,46,122,24,2,13
