yearID_x,teamID_x,lgID_x,playerID,POS,salary
2014,SFN,NL,scutama01,2B,6666667
2014,HOU,AL,altuvjo01,2B,1250000
2014,MIL,NL,gennesc01,2B,504000
2014,CHN,NL,barneda01,2B,2300000
2014,NYA,AL,roberbr01,2B,2000000
2014,BOS,AL,pedrodu01,2B,12500000
2014,MIA,NL,dietrde01,2B,501500
2014,KCA,AL,infanom01,2B,5000000
2014,MIL,NL,weeksri01,2B,11000000
2014,ARI,NL,hillaa01,2B,11000000
2014,DET,AL,kinslia01,2B,16000000
2014,NYN,NL,murphda08,2B,5700000
2014,PIT,NL,walkene01,2B,5750000
2014,CLE,AL,kipnija01,2B,2166666
2014,CIN,NL,phillbr01,2B,11000000
2014,MIN,AL,doziebr01,2B,540000
2014,PHI,NL,utleych01,2B,15000000
2014,ATL,NL,ugglada01,2B,13000000
2014,CIN,NL,hannaja01,3B,1000000
2014,MIA,NL,solando01,3B,511500
2014,NYN,NL,satinjo01,3B,506809
2014,OAK,AL,callaal01,3B,4875000
2014,PHI,NL,ascheco01,3B,500000
2014,WAS,NL,frandke01,3B,900000
2014,SLN,NL,ellisma01,3B,5250000
2014,PIT,NL,sanchga01,3B,2300000
2014,KCA,AL,valenda01,3B,1065000
2014,ARI,NL,chaveer01,3B,3500000
2014,LAA,AL,freesda01,3B,5050000
2014,COL,NL,arenano01,3B,500000
2014,CLE,AL,chiselo01,3B,510800
2014,TOR,AL,lawribr01,3B,516100
2014,ATL,NL,johnsch05,3B,4750000
2014,KCA,AL,moustmi01,3B,549000
2014,LAN,NL,uribeju01,3B,6500000
2014,MIL,NL,ramirar01,3B,16000000
2014,CHA,AL,gillaco01,3B,512000
2014,SDN,NL,headlch01,3B,10525000
2014,BAL,AL,machama01,3B,519000
2014,MIN,AL,plouftr01,3B,2350000
2014,SFN,NL,sandopa01,3B,8250000
2014,MIL,NL,reynoma01,3B,2000000
2014,BOS,AL,middlwi01,3B,540000
2014,NYN,NL,wrighda03,3B,20000000
2014,HOU,AL,dominma01,3B,510100
2014,SEA,AL,seageky01,3B,540100
2014,SDN,NL,gyorkje01,3B,510900
2014,WAS,NL,zimmery01,3B,14000000
2014,TEX,AL,beltrad01,3B,17000000
2014,TBA,AL,longoev01,3B,7500000
2014,PIT,NL,alvarpe01,3B,4250000
2014,TOR,AL,encared01,3B,9000000
2014,DET,AL,cabremi01,3B,22000000
2014,NYN,NL,tejadru01,SS,1100000
2014,SEA,AL,bloomwi01,SS,2800000
2014,ARI,NL,pennicl01,SS,3250000
2014,BOS,AL,herrejo03,SS,1300000
2014,CIN,NL,santira01,SS,1100000
2014,HOU,AL,villajo01,SS,503800
2014,MIL,NL,biancje01,SS,502000
2014,SFN,NL,ariasjo01,SS,1150000
2014,SLN,NL,kozmape01,SS,518000
2014,CLE,AL,johnsel02,SS,930000
2014,COL,NL,lemahdj01,SS,501000
2014,LAN,NL,turneju01,SS,1000000
2014,OAK,AL,puntoni01,SS,2750000
2014,OAK,AL,sogarer01,SS,510000
2014,SFN,NL,abreuto01,SS,745000
2014,MIA,NL,hechaad01,SS,2200000
2014,MIN,AL,escobed01,SS,507500
2014,NYA,AL,ryanbr01,SS,2000000
2014,PHI,NL,nixja01,SS,950000
2014,WAS,NL,espinda01,SS,540580
2014,HOU,AL,gonzama01,SS,504500
2014,KCA,AL,escobal02,SS,3000000
2014,MIA,NL,lucased01,SS,510000
2014,SDN,NL,cabreev01,SS,2450000
2014,TEX,AL,andruel01,SS,6475000
2014,TEX,AL,rosalad01,SS,750000
2014,CHA,AL,beckhgo01,SS,4175000
2014,PIT,NL,barmecl01,SS,2000000
2014,SDN,NL,amarial01,SS,511100
2014,SLN,NL,descada01,SS,1290000
2014,TBA,AL,rodrise01,SS,1475000
2014,TOR,AL,izturma01,SS,3000000
2014,CHA,AL,ramiral03,SS,9500000
2014,LAA,AL,aybarer01,SS,8500000
2014,PHI,NL,galvifr01,SS,500000
2014,PHI,NL,rolliji01,SS,11000000
2014,TBA,AL,forsylo01,SS,509700
2014,ARI,NL,gregodi01,SS,506500
2014,COL,NL,rutlejo01,SS,501000
2014,WAS,NL,rendoan01,SS,1800000
2014,PIT,NL,mercejo03,SS,515500
2014,SEA,AL,millebr02,SS,510100
2014,CLE,AL,avilemi01,SS,3500000
2014,MIN,AL,floripe01,SS,517500
2014,SFN,NL,crawfbr01,SS,560000
2014,TBA,AL,escobyu01,SS,5000000
2014,BAL,AL,flahery01,SS,512500
2014,CHN,NL,castrst01,SS,5000000
2014,TOR,AL,reyesjo01,SS,16000000
2014,SLN,NL,peraljh01,SS,15500000
2014,TEX,AL,murphdo01,SS,825000
2014,CIN,NL,cozarza01,SS,600000
2014,MIL,NL,segurje01,SS,534000
2014,SEA,AL,frankni01,SS,510200
2014,TBA,AL,zobribe01,SS,7000000
2014,BOS,AL,drewst01,SS,10100000
2014,ARI,NL,pradoma01,SS,11000000
2014,CLE,AL,cabreas01,SS,10000000
2014,OAK,AL,lowrije01,SS,5250000
2014,ATL,NL,simmoan01,SS,1000000
2014,LAN,NL,ramirha01,SS,16000000
2014,WAS,NL,desmoia01,SS,6500000
2014,OAK,AL,donaljo02,SS,500000
2014,BAL,AL,hardyjj01,SS,7000000
2014,COL,NL,tulowtr01,SS,16000000
2014,SEA,AL,canoro01,SS,24000000
