yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,Birth year,Age,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,SLG,Catcher,Infielder,PA,Age_Dummy
2015,CIN,NL,mesorde01,C,2525000,2014,1988,26,CIN,NL,114,384,54,105,25,0,25,80,1,3,41,103,4,12,0,3,5,0.359,0.534,1,0,444,1
2015,MIL,NL,parrage01,OF,6237500,2014,1987,27,ARI,NL,104,406,51,105,18,3,6,30,5,5,24,72,3,4,4,2,6,0.302,0.362,0,0,443,1
2015,SDN,NL,norride01,C,545000,2014,1989,25,OAK,AL,127,385,46,104,19,1,10,55,2,2,54,86,2,1,1,1,12,0.360,0.403,1,0,444,1
2015,BOS,AL,napolmi01,1B,16000000,2014,1981,33,BOS,AL,119,415,49,103,20,0,17,55,3,2,78,133,3,4,0,3,12,0.370,0.419,0,0,503,0
2015,HOU,AL,castrja01,C,4000000,2014,1987,27,HOU,AL,126,465,43,103,21,2,14,56,1,0,34,151,1,9,1,3,11,0.285,0.366,1,0,513,1
2015,LAN,NL,crawfca02,OF,21357000,2014,1981,33,LAN,NL,105,343,56,103,14,3,8,46,23,6,16,55,0,6,0,4,5,0.339,0.429,0,0,369,0
2015,DET,AL,cespeyo01,OF,10500000,2014,1985,29,OAK,AL,101,399,62,102,26,3,17,67,3,2,28,80,3,1,0,4,8,0.303,0.464,0,0,435,0
2015,COL,NL,rosarwi01,C,2800000,2014,1989,25,COL,NL,106,382,46,102,25,0,13,54,1,0,23,70,5,0,0,5,17,0.305,0.435,1,0,415,1
2015,SFN,NL,blancgr01,OF,3600000,2014,1983,31,SFN,NL,146,393,51,102,18,6,5,38,16,5,41,77,1,3,6,1,4,0.329,0.374,0,0,445,0
2015,SEA,AL,jacksau01,OF,7700000,2014,1987,27,DET,AL,100,374,52,102,25,5,4,33,9,4,35,85,0,2,1,8,9,0.331,0.398,0,0,420,1
2015,MIA,NL,suzukic01,OF,2000000,2014,1973,41,NYA,AL,143,359,42,102,13,2,1,22,15,3,21,68,1,1,2,2,3,0.322,0.340,0,0,386,0
2015,SDN,NL,amarial01,SS,1150000,2014,1989,25,SDN,NL,148,423,39,101,13,2,5,40,12,1,29,69,5,1,8,5,6,0.281,0.314,0,1,471,1
2015,SLN,NL,wongko01,2B,520000,2014,1990,24,SLN,NL,113,402,52,100,14,3,12,42,20,4,21,71,3,4,5,1,12,0.289,0.388,0,1,436,1
2015,PHI,NL,ascheco01,3B,517500,2014,1990,24,PHI,NL,121,397,43,100,25,0,10,46,0,1,33,102,4,0,3,1,6,0.306,0.390,0,1,438,1
2015,TEX,AL,odorro01,2B,513850,2014,1994,20,TEX,AL,114,386,39,100,14,7,9,48,4,7,17,71,1,5,6,3,7,0.293,0.402,0,1,418,1
2015,BAL,AL,pearcst01,OF,3700000,2014,1983,31,BAL,AL,102,338,51,99,26,0,21,49,5,0,40,76,1,4,0,1,4,0.373,0.556,0,0,384,0
2015,CHA,AL,flowety01,C,2675000,2014,1986,28,CHA,AL,127,407,42,98,16,1,15,50,0,1,25,159,0,8,1,1,10,0.296,0.396,1,0,442,0
2015,LAN,NL,turneju01,SS,2500000,2014,1984,30,LAN,NL,109,288,46,98,21,1,7,43,6,1,28,58,1,4,0,2,6,0.404,0.493,0,1,323,0
2015,BOS,AL,navada01,OF,1850000,2014,1983,31,BOS,AL,113,363,41,98,21,0,4,37,4,2,33,81,1,10,0,2,5,0.346,0.361,0,0,409,0
2015,HOU,AL,gattiev01,C,526500,2014,1986,28,ATL,NL,108,369,41,97,17,1,22,52,0,0,22,97,3,8,0,2,9,0.317,0.493,1,0,404,0
2015,KCA,AL,moustmi01,3B,2640000,2014,1988,26,KCA,AL,140,457,45,97,21,1,15,54,1,0,35,74,1,3,1,4,12,0.270,0.361,0,1,501,1
2015,WAS,NL,harpebr03,OF,2500000,2014,1992,22,WAS,NL,100,352,41,96,10,2,13,32,2,2,38,104,4,1,3,1,6,0.342,0.423,0,0,399,1
2015,OAK,AL,reddijo01,OF,4100000,2014,1987,27,OAK,AL,109,363,53,96,16,7,12,54,1,1,28,63,0,1,0,3,3,0.316,0.446,0,0,395,1
2015,PHI,NL,ruizca01,C,8500000,2014,1979,35,PHI,NL,110,381,43,96,25,1,6,31,4,2,46,60,1,12,1,5,11,0.346,0.370,1,0,446,0
2015,BAL,AL,deazaal01,OF,5000000,2014,1984,30,CHA,AL,122,395,45,96,19,5,5,31,15,7,33,100,2,6,2,3,6,0.308,0.354,0,0,441,0
2015,NYA,AL,teixema01,1B,23125000,2014,1980,34,NYA,AL,123,440,56,95,14,0,22,62,1,1,58,109,3,6,0,4,13,0.313,0.398,0,0,511,0
2015,BAL,AL,schoojo01,3B,515000,2014,1991,23,BAL,AL,137,455,48,95,18,0,16,45,2,0,13,122,0,8,5,0,12,0.241,0.354,0,1,481,1
2015,NYA,AL,beltrca01,OF,15000000,2014,1977,37,NYA,AL,109,403,46,94,23,0,15,49,3,1,37,80,2,4,0,5,11,0.301,0.402,0,0,451,0
2015,ARI,NL,peralda01,OF,1024000,2014,1987,27,ARI,NL,88,329,40,94,12,9,8,36,6,3,16,60,0,1,1,1,9,0.319,0.450,0,0,348,1
2015,NYN,NL,darnatr01,C,525424,2014,1989,25,NYN,NL,108,385,48,93,22,3,13,41,1,0,32,64,5,2,1,1,15,0.302,0.416,1,0,426,1
2015,TBA,AL,cabreas01,SS,7500000,2014,1985,29,CLE,AL,97,378,54,93,22,2,9,40,7,2,27,79,1,7,0,4,11,0.305,0.386,0,1,417,0
2015,MIL,NL,lindad01,1B,7500000,2014,1983,31,TOR,AL,96,290,38,93,24,2,6,40,0,0,28,48,3,0,0,0,8,0.381,0.479,0,0,321,0
2015,PIT,NL,alvarpe01,3B,5750000,2014,1987,27,PIT,NL,122,398,46,92,13,1,18,56,8,3,45,113,6,2,0,0,12,0.312,0.405,0,1,451,1
2015,BAL,AL,machama01,3B,548000,2014,1992,22,BAL,AL,82,327,38,91,14,0,12,32,2,0,20,68,2,3,2,2,13,0.322,0.431,0,1,356,1
2015,WAS,NL,ramoswi01,C,3550000,2014,1987,27,WAS,NL,88,341,32,91,12,0,11,47,0,0,17,57,2,0,0,3,17,0.299,0.399,1,0,363,1
2015,SDN,NL,venabwi01,OF,4250000,2014,1982,32,SDN,NL,146,406,47,91,13,2,8,33,11,6,33,107,2,4,3,2,6,0.286,0.325,0,0,450,0
2015,CHN,NL,castiwe01,C,2100000,2014,1987,27,CHN,NL,110,380,28,90,19,0,13,46,0,0,26,102,0,7,2,2,7,0.295,0.389,1,0,417,1
2015,ATL,NL,callaal01,3B,3000000,2014,1983,31,OAK,AL,127,404,37,90,15,0,4,39,0,1,40,50,1,1,0,6,18,0.290,0.290,0,1,452,0
2015,TEX,AL,hamiljo03,OF,22708749,2014,1981,33,LAA,AL,89,338,43,89,21,0,10,44,3,3,32,108,5,5,0,6,2,0.331,0.414,0,0,386,0
2015,BAL,AL,davisch02,3B,12000000,2014,1986,28,BAL,AL,127,450,65,88,16,0,26,72,2,1,60,173,9,9,1,5,2,0.299,0.404,0,1,534,0
2015,SEA,AL,morrilo01,OF,2725000,2014,1987,27,SEA,AL,99,336,41,88,20,0,11,38,5,2,24,59,1,3,0,2,9,0.315,0.420,0,0,366,1
2015,CIN,NL,penabr01,C,1400000,2014,1982,32,CIN,NL,115,348,23,88,18,1,5,26,2,3,20,42,2,0,1,3,8,0.290,0.353,1,0,374,0
2015,SEA,AL,zuninmi01,C,523500,2014,1991,23,SEA,AL,131,438,51,87,20,2,22,60,0,3,17,158,1,17,0,4,12,0.254,0.404,1,0,477,1
2015,TBA,AL,kiermke01,OF,513800,2014,1990,24,TBA,AL,108,331,35,87,16,8,10,35,5,4,23,71,2,3,5,2,3,0.310,0.450,0,0,366,1
2015,BOS,AL,craigal01,OF,5500000,2014,1984,30,SLN,NL,97,367,34,87,17,1,7,44,1,1,26,77,0,3,0,2,11,0.291,0.346,0,0,398,0
2015,MIN,AL,arciaos01,OF,532500,2014,1991,23,MIN,AL,103,372,46,86,16,3,20,57,1,2,31,127,4,6,0,1,6,0.300,0.452,0,0,414,1
2015,CHA,AL,beckhgo01,SS,2000000,2014,1986,28,CHA,AL,101,390,43,86,24,0,7,36,3,0,19,70,1,5,3,5,12,0.261,0.336,0,1,423,0
2015,LAN,NL,grandya01,C,693000,2014,1988,26,SDN,NL,128,377,47,85,19,1,15,49,3,0,58,115,1,2,0,6,7,0.327,0.401,1,0,444,1
2015,BAL,AL,snidetr01,P,2100000,2014,1988,26,PIT,NL,140,322,37,85,15,1,13,38,1,1,34,67,2,2,1,0,10,0.337,0.438,0,0,361,1
2015,DET,AL,avilaal01,C,5400000,2014,1987,27,DET,AL,124,390,44,85,22,0,11,47,0,3,61,151,1,3,1,2,6,0.326,0.359,1,0,458,1
2015,CLE,AL,avilemi01,SS,3500000,2014,1981,33,CLE,AL,113,344,38,85,16,1,5,39,14,5,13,49,0,1,11,5,10,0.265,0.343,0,1,374,0
2015,LAN,NL,ethiean01,OF,18000000,2014,1982,32,LAN,NL,130,341,29,85,17,6,4,42,2,2,31,74,3,6,1,1,5,0.321,0.370,0,0,383,0
2015,SDN,NL,gyorkje01,2B,2000000,2014,1988,26,SDN,NL,111,400,37,84,17,1,10,51,3,2,36,100,1,4,0,3,8,0.280,0.333,0,1,444,1
2015,HOU,AL,grossro01,OF,515000,2014,1989,25,HOU,AL,103,360,42,84,14,2,6,37,9,3,55,105,1,2,3,2,7,0.334,0.333,0,0,423,1
2015,NYN,NL,tejadru01,SS,1880000,2014,1989,25,NYN,NL,119,355,30,84,11,0,5,34,1,2,50,73,11,8,4,2,8,0.339,0.310,0,1,430,1
2015,BAL,AL,cabreev01,SS,2400000,2014,1986,28,SDN,NL,90,357,36,83,13,1,3,20,18,8,20,86,0,1,9,4,5,0.266,0.300,0,1,391,0
2015,SFN,NL,panikjo01,2B,522500,2014,1990,24,SFN,NL,73,269,31,82,10,2,1,18,0,0,16,33,0,0,1,1,4,0.341,0.368,0,1,287,1
2015,SEA,AL,millebr02,SS,527600,2014,1989,25,SEA,AL,123,367,47,81,15,4,10,36,4,2,34,95,2,2,3,3,2,0.286,0.365,0,1,411,1
2015,TBA,AL,jasojo01,C,3175000,2014,1983,31,OAK,AL,99,307,42,81,18,3,9,40,2,0,28,60,1,7,0,2,5,0.337,0.430,1,0,345,0
2015,ARI,NL,owingch01,SS,512500,2014,1991,23,ARI,NL,91,310,34,81,15,6,6,26,8,1,16,67,0,2,2,2,4,0.298,0.406,0,1,332,1
2015,ARI,NL,polloaj01,OF,519500,2014,1987,27,ARI,NL,75,265,41,80,19,6,7,24,14,3,19,46,0,2,1,0,4,0.352,0.498,0,0,287,1
2015,CHN,NL,lasteto01,2B,513000,2014,1989,25,ATL,NL,93,319,22,80,16,1,1,31,2,1,36,40,2,1,3,1,8,0.325,0.317,0,1,362,1
2015,OAK,AL,davisik02,1B,3800000,2014,1987,27,PIT,NL,131,336,39,79,18,0,10,46,0,4,57,74,3,0,0,4,8,0.343,0.378,0,0,400,1
2015,HOU,AL,gonzama01,SS,1062500,2014,1989,25,HOU,AL,103,285,33,79,15,1,6,23,2,4,17,58,0,4,4,0,6,0.323,0.400,0,1,310,1
2015,HOU,AL,rasmuco01,OF,8000000,2014,1986,28,TOR,AL,104,346,45,78,21,1,18,40,4,0,29,124,2,1,0,0,1,0.287,0.448,0,0,378,0
2015,MIA,NL,solando01,SS,531500,2014,1987,27,MIA,NL,111,310,26,78,11,1,3,28,1,2,19,61,0,3,7,1,5,0.294,0.323,0,1,340,1
2015,ARI,NL,trumbma01,OF,6900000,2014,1986,28,ARI,NL,88,328,37,77,15,1,14,61,2,3,28,89,3,1,0,5,8,0.293,0.415,0,0,365,0
2015,LAA,AL,iannech01,C,5525000,2014,1983,31,LAA,AL,108,306,41,77,22,0,7,43,3,0,54,91,3,8,0,5,3,0.373,0.392,1,0,376,0
2015,CHA,AL,bonifem01,SS,3000000,2014,1985,29,CHN,NL,69,276,35,77,14,3,2,18,14,6,16,49,2,0,6,0,1,0.312,0.373,0,1,300,0
2015,BOS,AL,bradlja02,OF,528000,2014,1990,24,BOS,AL,127,384,45,76,19,2,1,30,8,0,31,121,1,5,1,2,10,0.265,0.266,0,0,424,1
2015,OAK,AL,vogtst01,OF,512500,2014,1984,30,OAK,AL,84,269,26,75,10,2,9,35,1,0,16,39,2,1,0,1,2,0.321,0.431,0,0,289,0
2015,CLE,AL,swishni01,OF,15000000,2014,1980,34,CLE,AL,97,360,33,75,20,0,8,42,0,0,36,111,0,0,1,4,7,0.277,0.331,0,0,401,0
2015,SLN,NL,reynoma01,OF,2000000,2014,1983,31,MIL,NL,130,378,47,74,9,0,22,45,5,1,47,122,3,3,1,4,8,0.286,0.394,0,0,436,0
2015,TBA,AL,riverre01,C,1200000,2014,1983,31,SDN,NL,103,294,27,74,18,1,11,44,0,0,27,76,3,3,3,2,6,0.316,0.432,1,0,332,0
2015,TEX,AL,chiriro01,C,518290,2014,1984,30,TEX,AL,93,306,36,73,15,0,13,40,0,1,17,71,1,7,4,4,4,0.287,0.415,1,0,339,0
2015,WAS,NL,espinda01,SS,1800000,2014,1987,27,WAS,NL,114,333,31,73,14,3,8,27,8,1,18,122,5,12,0,1,5,0.283,0.351,0,1,369,1
2015,BAL,AL,youngde03,OF,2250000,2014,1985,29,BAL,AL,83,242,27,73,11,1,7,30,2,0,10,51,0,3,0,0,6,0.337,0.442,0,0,255,0
2015,SDN,NL,myerswi01,OF,519800,2014,1990,24,TBA,AL,87,325,37,72,14,0,6,35,6,1,34,90,3,0,0,2,10,0.294,0.320,0,0,364,1
2015,KCA,AL,dysonja01,OF,1225000,2014,1984,30,KCA,AL,120,260,33,70,4,4,1,24,36,7,22,52,0,0,6,2,5,0.317,0.327,0,0,290,0
2015,SEA,AL,weeksri01,2B,2000000,2014,1982,32,MIL,NL,121,252,36,69,19,1,8,29,3,4,25,73,0,8,0,1,7,0.357,0.452,0,1,286,0
2015,TBA,AL,guyerbr01,OF,515800,2014,1986,28,TBA,AL,97,259,37,69,15,1,3,26,6,1,16,52,0,11,7,1,3,0.327,0.367,0,0,294,0
2015,HOU,AL,springe01,OF,512900,2014,1989,25,HOU,AL,78,295,45,68,8,1,20,51,5,2,39,114,4,9,0,2,4,0.336,0.468,0,0,349,1
2015,TBA,AL,forsylo01,SS,1100000,2014,1987,27,TBA,AL,110,301,32,67,12,1,6,26,2,0,25,71,0,4,2,4,9,0.286,0.329,0,1,336,1
2015,PIT,NL,polangr01,OF,525000,2014,1991,23,PIT,NL,89,277,50,65,9,0,7,33,14,5,30,59,1,0,2,2,1,0.305,0.343,0,0,312,1
2015,NYN,NL,florewi01,SS,513543,2014,1991,23,NYN,NL,78,259,28,65,13,1,6,29,1,0,12,31,2,1,1,1,6,0.285,0.378,0,1,276,1
2015,LAA,AL,cowgico01,OF,995000,2014,1986,28,LAA,AL,106,260,37,65,10,1,5,21,4,0,26,74,0,5,2,0,4,0.328,0.354,0,0,293,0
2015,ATL,NL,pierzaj01,C,2000000,2014,1976,38,BOS,AL,72,256,19,65,10,1,4,31,0,0,9,40,2,4,1,4,11,0.285,0.348,1,0,276,0
2015,OAK,AL,sogarer01,SS,1075000,2014,1986,28,OAK,AL,117,291,38,65,10,0,1,22,11,4,31,37,0,1,4,2,6,0.295,0.268,0,1,329,0
2015,OAK,AL,lawribr01,3B,1925000,2014,1990,24,TOR,AL,70,259,27,64,9,0,12,38,0,0,16,49,0,5,0,2,0,0.301,0.421,0,1,282,1
2015,NYA,AL,headlch01,3B,13000000,2014,1984,30,SDN,NL,77,279,27,64,12,1,7,32,4,1,22,73,0,5,0,1,12,0.296,0.355,0,1,307,0
2015,SDN,NL,alonsyo01,3B,1650000,2014,1987,27,SDN,NL,84,267,27,64,19,1,7,27,6,1,17,36,1,1,0,3,8,0.285,0.397,0,1,289,1
2015,SDN,NL,solarya01,SS,516400,2014,1987,27,NYA,AL,75,252,26,64,14,0,6,31,0,0,30,34,0,3,1,3,8,0.336,0.381,0,1,289,1
2015,ATL,NL,younger03,OF,1000000,2014,1985,29,NYN,NL,100,280,48,64,10,5,1,17,30,6,24,60,1,5,5,2,2,0.294,0.311,0,0,317,0
2015,LAN,NL,vanslsc01,OF,522500,2014,1986,28,LAN,NL,98,212,32,63,13,1,11,29,4,2,28,71,0,4,0,2,3,0.386,0.524,0,0,246,0
2015,NYN,NL,cuddymi01,OF,8500000,2014,1979,35,COL,NL,49,190,32,63,15,1,10,31,3,0,14,30,0,0,0,1,5,0.376,0.579,0,0,205,0
2015,TOR,AL,saundmi01,OF,2875000,2014,1986,28,SEA,AL,78,231,38,63,11,3,8,34,4,5,26,59,1,0,2,4,2,0.338,0.450,0,0,264,0
2015,SEA,AL,ruggiju01,OF,2505000,2014,1982,32,CHN,NL,81,224,29,63,13,1,6,28,2,4,18,70,0,3,1,4,2,0.336,0.429,0,0,250,0
2015,COL,NL,gonzaca01,OF,16000000,2014,1985,29,COL,NL,70,260,35,62,15,1,11,38,3,0,19,70,2,1,0,1,7,0.292,0.431,0,0,283,0
2015,LAA,AL,croncj01,1B,512500,2014,1990,24,LAA,AL,79,242,28,62,12,1,11,37,0,0,10,61,0,1,0,0,10,0.289,0.450,0,0,253,1
2015,BAL,AL,flahery01,SS,1075000,2014,1986,28,BAL,AL,102,281,33,62,15,1,7,32,1,0,22,68,2,5,3,1,3,0.285,0.356,0,1,314,0
2015,HOU,AL,preslal01,OF,1000000,2014,1985,29,HOU,AL,89,254,22,62,6,1,6,19,5,1,13,44,0,1,1,2,3,0.280,0.346,0,0,271,0
2015,CLE,AL,ramirjo01,SS,511300,2014,1992,22,CLE,AL,68,237,27,62,10,2,2,17,10,1,13,35,0,1,13,2,3,0.286,0.346,0,1,266,1
2015,LAN,NL,heisech01,OF,2160000,2014,1984,30,CIN,NL,119,275,34,61,15,2,8,22,9,2,15,64,0,2,5,2,3,0.261,0.378,0,0,299,0
2015,NYA,AL,gregodi01,SS,553900,2014,1990,24,ARI,NL,80,270,35,61,9,5,6,27,3,0,22,52,3,3,2,2,1,0.288,0.363,0,1,302,1
2015,SLN,NL,bourjpe01,OF,1650000,2014,1987,27,SLN,NL,119,264,32,61,9,5,4,24,9,3,20,78,1,4,5,1,5,0.289,0.348,0,0,295,1
2015,WAS,NL,zimmery01,OF,14000000,2014,1984,30,WAS,NL,61,214,26,60,19,1,5,38,0,0,22,37,0,0,0,4,6,0.342,0.449,0,0,240,0
2015,CHN,NL,denorch01,OF,2600000,2014,1980,34,SDN,NL,89,248,25,60,10,3,1,16,8,1,18,51,0,0,2,0,4,0.291,0.319,0,0,268,0
2015,MIN,AL,vargake01,1B,517500,2014,1990,24,MIN,AL,53,215,26,59,10,1,9,38,0,0,12,63,2,3,0,4,5,0.316,0.456,0,0,236,1
2015,TBA,AL,dejesda01,OF,5000000,2014,1979,35,TBA,AL,83,238,24,59,15,2,6,19,0,3,30,43,1,5,0,0,7,0.344,0.403,0,0,274,0
2015,ATL,NL,maybica01,OF,7000000,2014,1987,27,SDN,NL,95,251,24,59,13,4,1,15,4,3,19,56,2,1,0,1,8,0.290,0.331,0,0,274,1
2015,OAK,AL,gentrcr01,OF,1600000,2014,1983,31,OAK,AL,94,232,38,59,6,1,0,12,20,2,17,44,2,5,2,0,2,0.316,0.289,0,0,258,0
2015,CIN,NL,schumsk01,P,2500000,2014,1980,34,CIN,NL,83,247,22,58,12,0,2,22,2,1,18,50,0,1,3,2,3,0.284,0.308,0,0,271,0
2015,CHN,NL,alcanar01,OF,510000,2014,1991,23,CHN,NL,70,278,31,57,11,2,10,29,8,5,17,93,0,2,1,2,3,0.253,0.367,0,0,300,1
2015,DET,AL,rominan01,SS,520000,2014,1985,29,DET,AL,94,251,30,57,6,0,2,12,12,2,18,60,0,0,4,0,5,0.275,0.275,0,1,273,0
2015,CIN,NL,vottojo01,1B,14000000,2014,1983,31,CIN,NL,62,220,32,56,16,0,6,23,1,1,47,49,2,3,0,2,5,0.390,0.409,0,0,274,0
2015,BOS,AL,bettsmo01,OF,514500,2014,1992,22,BOS,AL,52,189,34,55,12,1,5,18,7,3,21,31,0,2,1,0,2,0.366,0.444,0,0,213,1
2015,MIA,NL,bakerje03,3B,2100000,2014,1981,33,MIA,NL,90,208,27,55,10,4,3,28,1,0,13,51,1,1,0,3,8,0.307,0.394,0,1,226,0
2015,OAK,AL,semiema01,SS,510000,2014,1990,24,CHA,AL,64,231,30,54,10,2,6,28,3,0,21,70,0,1,2,0,6,0.298,0.372,0,1,255,1
2015,LAN,NL,ellisaj01,C,4250000,2014,1981,33,LAN,NL,93,283,21,54,9,0,3,25,0,0,53,57,5,4,3,4,15,0.320,0.254,1,0,352,0
2015,DET,AL,gosean01,OF,515000,2014,1990,24,TOR,AL,94,239,31,54,8,1,2,13,15,5,25,74,0,5,4,1,9,0.307,0.293,0,0,274,1
2015,COL,NL,mckenmi01,C,1087600,2014,1985,29,COL,NL,57,168,23,53,9,0,8,22,0,3,22,42,1,1,1,0,6,0.396,0.512,1,0,193,0
2015,HOU,AL,singljo02,1B,2000000,2014,1991,23,HOU,AL,95,310,42,52,13,0,13,44,2,3,50,134,1,1,0,1,4,0.285,0.335,0,0,363,1
2015,SFN,NL,beltbr01,OF,3600000,2014,1988,26,SFN,NL,61,214,30,52,8,0,12,27,3,1,18,64,2,2,0,1,4,0.306,0.449,0,0,237,1
2015,NYA,AL,youngch04,OF,2500000,2014,1983,31,NYN,NL,88,254,31,52,12,0,8,28,7,3,25,54,2,4,1,3,3,0.282,0.346,0,0,289,0
2015,BAL,AL,josepca01,C,515000,2014,1986,28,BAL,AL,82,246,22,51,9,0,9,28,0,1,17,69,0,3,6,3,6,0.258,0.354,1,0,275,0
2015,HOU,AL,congeha01,C,1075000,2014,1988,26,LAA,AL,80,231,24,51,12,0,4,25,0,2,22,57,0,2,4,1,6,0.288,0.325,1,0,260,1
2015,MIN,AL,nunezed02,SS,1025000,2014,1987,27,MIN,AL,72,204,26,51,7,4,4,24,9,3,5,31,0,1,3,0,7,0.268,0.382,0,1,213,1
2015,PIT,NL,rodrise01,SS,1900000,2014,1985,29,TBA,AL,96,237,30,50,13,3,12,41,2,1,10,66,0,6,3,3,3,0.255,0.443,0,1,259,0
2015,TOR,AL,smoakju01,1B,1000000,2014,1986,28,SEA,AL,80,248,28,50,13,0,7,30,0,1,24,66,0,2,0,2,8,0.275,0.339,0,0,276,0
2015,NYN,NL,campber01,SS,511065,2014,1987,27,NYN,NL,85,190,16,50,9,0,3,16,3,0,17,55,0,1,0,3,5,0.322,0.358,0,1,211,1
2015,WAS,NL,lobatjo01,C,1200000,2014,1984,30,WAS,NL,66,214,18,50,9,0,2,12,0,0,15,61,1,1,0,0,5,0.287,0.304,1,0,231,0
2015,ATL,NL,gomesjo01,OF,4000000,2014,1980,34,BOS,AL,78,209,22,49,7,0,6,32,0,0,26,70,0,6,0,5,5,0.329,0.354,0,0,246,0
2015,BOS,AL,hanigry01,C,3500000,2014,1980,34,TBA,AL,84,225,18,49,9,0,5,34,1,0,31,39,0,3,2,2,6,0.316,0.324,1,0,263,0
2015,PIT,NL,tabatjo01,OF,4000000,2014,1988,26,PIT,NL,80,174,14,49,5,2,0,17,1,2,7,26,0,2,1,2,12,0.312,0.333,0,0,186,1
2015,SFN,NL,ariasjo01,SS,1450000,2014,1984,30,SFN,NL,107,193,18,49,9,0,0,15,1,0,8,23,2,0,1,2,1,0.279,0.301,0,1,206,0
2015,LAA,AL,roberda09,OF,511250,2014,1985,29,TEX,AL,70,177,23,48,9,1,0,21,6,4,17,28,0,0,2,1,3,0.330,0.333,0,0,197,0
2015,PIT,NL,hartco01,OF,2500000,2014,1982,32,SEA,AL,68,232,17,47,9,0,6,21,2,0,16,59,1,6,0,1,1,0.271,0.319,0,0,256,0
2015,HOU,AL,marisja01,OF,511200,2014,1991,23,HOU,AL,51,173,18,47,8,0,3,19,6,3,5,48,2,3,2,3,2,0.296,0.370,0,0,188,1
2015,LAN,NL,barneda01,SS,2525000,2014,1985,29,CHN,NL,72,204,18,47,10,2,2,16,1,0,9,31,2,1,2,1,1,0.263,0.328,0,1,219,0
2015,ARI,NL,pennicl01,SS,3275000,2014,1984,30,ARI,NL,68,177,21,45,5,3,2,10,6,1,20,36,0,3,1,0,1,0.338,0.350,0,1,201,0
2015,OAK,AL,fuldsa01,OF,1750000,2014,1981,33,MIN,AL,53,164,15,45,10,0,1,17,12,3,26,29,1,0,3,2,0,0.364,0.354,0,0,196,0
2015,KCA,AL,moralke01,1B,6500000,2014,1983,31,SEA,AL,59,213,16,44,9,0,7,24,0,0,21,41,2,3,0,2,8,0.285,0.347,0,0,241,0
2015,ATL,NL,johnske05,3B,1500000,2014,1982,32,NYA,AL,77,201,21,44,9,2,6,22,2,1,23,50,0,2,0,1,2,0.304,0.373,0,1,227,0
2015,PIT,NL,cervefr01,C,987500,2014,1986,28,NYA,AL,49,146,18,44,11,1,2,13,1,0,11,41,0,5,0,0,5,0.370,0.432,1,0,162,0
2015,WAS,NL,johnsre02,OF,1000000,2014,1976,38,MIA,NL,113,187,24,44,15,0,2,25,0,1,1,37,0,8,2,3,4,0.264,0.348,0,0,201,0
2015,BAL,AL,loughda01,OF,525500,2014,1986,28,BAL,AL,112,174,31,43,6,3,4,16,8,5,15,33,0,1,6,1,3,0.299,0.385,0,0,197,0
2015,TEX,AL,rosalad01,SS,900000,2014,1983,31,TEX,AL,56,164,20,43,7,0,4,19,4,2,13,42,0,3,0,0,5,0.328,0.378,0,1,180,0
2015,TOR,AL,tollest01,SS,517300,2014,1983,31,TOR,AL,109,170,21,43,7,2,3,16,3,1,12,49,0,2,4,1,3,0.302,0.371,0,1,189,0
2015,CHA,AL,garciav01,OF,523000,2014,1991,23,CHA,AL,46,172,19,42,8,0,7,29,4,1,14,44,1,2,0,2,5,0.305,0.413,0,0,191,1
2015,SDN,NL,middlwi01,3B,540500,2014,1988,26,BOS,AL,63,215,14,41,10,0,2,19,1,1,15,70,1,4,0,0,7,0.256,0.265,0,1,235,1
2015,TEX,AL,morelmi01,P,2950000,2014,1985,29,TEX,AL,52,167,18,41,9,1,2,23,0,0,12,43,0,1,2,2,7,0.293,0.347,0,0,184,0
2015,TEX,AL,corpoca01,C,975000,2014,1984,30,HOU,AL,55,170,22,40,6,0,6,19,0,0,14,37,0,3,1,2,3,0.300,0.376,1,0,190,0
2015,PHI,NL,sizemgr01,OF,2000000,2014,1982,32,BOS,AL,52,185,14,40,10,2,2,15,5,0,19,41,0,0,0,1,6,0.288,0.324,0,0,205,0
2015,MIA,NL,kellydo01,OF,1250000,2014,1980,34,DET,AL,95,163,24,40,5,1,0,7,6,1,20,29,1,1,1,0,6,0.330,0.288,0,0,186,0
2015,PIT,NL,stewach01,C,1225000,2014,1982,32,PIT,NL,49,136,9,40,5,0,0,10,0,1,12,27,2,3,2,1,2,0.357,0.331,1,0,156,0
2015,CIN,NL,negrokr01,SS,512500,2014,1986,28,CIN,NL,49,144,19,39,10,1,6,17,5,0,12,40,0,1,1,0,2,0.329,0.479,0,1,158,0
2015,CLE,AL,raburry01,OF,2500000,2014,1981,33,CLE,AL,74,195,18,39,7,0,4,22,0,0,13,51,1,1,0,3,8,0.250,0.297,0,0,213,0
2015,LAA,AL,navaref01,OF,511000,2014,1986,28,LAA,AL,64,159,17,39,10,1,1,14,1,3,13,27,2,0,2,0,0,0.299,0.340,0,0,176,0
2015,COL,NL,descada01,SS,1500000,2014,1986,28,SLN,NL,104,161,20,39,11,0,0,10,1,3,20,33,0,2,1,0,2,0.332,0.311,0,1,184,0
