yearID_x,teamID_x,lgID_x,playerID,POS,salary
2013,KCA,AL,getzch01,2B,1050000
2013,NYN,NL,murphda08,2B,2925000
2013,HOU,AL,altuvjo01,2B,505700
2013,LAN,NL,ellisma01,2B,5250000
2013,PHI,NL,utleych01,2B,15285714
2013,SEA,AL,ackledu01,2B,2700000
2013,CLE,AL,kipnija01,2B,509400
2013,PIT,NL,walkene01,2B,3300000
2013,BOS,AL,pedrodu01,2B,10250000
2013,CHA,AL,beckhgo01,2B,2925000
2013,TBA,AL,johnske05,2B,2450000
2013,CIN,NL,phillbr01,2B,10083333
2013,ATL,NL,ugglada01,2B,13146942
2013,MIL,NL,weeksri01,2B,11000000
2013,ARI,NL,hillaa01,2B,5500000
2013,NYA,AL,canoro01,2B,15000000
2013,MIA,NL,polanpl01,3B,2750000
2013,PHI,NL,frandke01,3B,850000
2013,CHN,NL,valbulu01,3B,930000
2013,SFN,NL,scutama01,3B,6666667
2013,CLE,AL,chiselo01,3B,492900
2013,TBA,AL,roberry01,3B,2950000
2013,BAL,AL,machama01,3B,495000
2013,ATL,NL,johnsch05,3B,2287500
2013,DET,AL,infanom01,3B,4000000
2013,ATL,NL,francju02,3B,496250
2013,CHA,AL,keppije01,3B,3500000
2013,HOU,AL,wallabr01,3B,495000
2013,LAA,AL,callaal01,3B,4100000
2013,PIT,NL,ingebr01,3B,1250000
2013,SFN,NL,sandopa01,3B,5700000
2013,BOS,AL,middlwi01,3B,498000
2013,NYA,AL,youklke01,3B,12000000
2013,ARI,NL,chaveer01,3B,3000000
2013,TBA,AL,longoev01,3B,2500018
2013,NYA,AL,rodrial01,3B,29000000
2013,TEX,AL,kinslia01,3B,13000000
2013,KCA,AL,moustmi01,3B,524500
2013,SEA,AL,seageky01,3B,510400
2013,SLN,NL,freesda01,3B,3150000
2013,CLE,AL,reynoma01,3B,6000000
2013,WAS,NL,zimmery01,3B,14100000
2013,MIL,NL,ramirar01,3B,10000000
2013,LAA,AL,pujolal01,3B,16000000
2013,PIT,NL,alvarpe01,3B,700000
2013,SDN,NL,headlch01,3B,8575000
2013,TEX,AL,beltrad01,3B,16000000
2013,DET,AL,cabremi01,3B,21000000
2013,ARI,NL,bloomwi01,SS,1900000
2013,ATL,NL,janispa01,SS,725000
2013,MIL,NL,segurje01,SS,492000
2013,LAN,NL,herreel01,SS,492500
2013,MIN,AL,carroja01,SS,3750000
2013,MIN,AL,floripe01,SS,495000
2013,NYN,NL,tejadru01,SS,514701
2013,BOS,AL,ciriape01,SS,502500
2013,DET,AL,santira01,SS,2100000
2013,HOU,AL,gonzama01,SS,494400
2013,LAN,NL,uribeju01,SS,7295911
2013,MIA,NL,solando01,SS,491500
2013,NYN,NL,turneju01,SS,504547
2013,SDN,NL,cabreev01,SS,1275000
2013,TOR,AL,izturma01,SS,3000000
2013,ATL,NL,simmoan01,SS,491250
2013,COL,NL,herrejo03,SS,900000
2013,PHI,NL,galvifr01,SS,490000
2013,PIT,NL,harrijo05,SS,503000
2013,SEA,AL,ryanbr01,SS,3250000
2013,TEX,AL,andruel01,SS,5050000
2013,WAS,NL,lombast02,SS,501250
2013,CIN,NL,hannaja01,SS,1000000
2013,HOU,AL,cedenro02,SS,718000
2013,LAN,NL,hairsje02,SS,3750000
2013,NYA,AL,nixja01,SS,900000
2013,SFN,NL,crawfbr01,SS,530000
2013,SLN,NL,descada01,SS,511000
2013,BOS,AL,drewst01,SS,9500000
2013,KCA,AL,escobal02,SS,3000000
2013,SDN,NL,amarial01,SS,497400
2013,SFN,NL,ariasjo01,SS,925000
2013,ARI,NL,pennicl01,SS,1750000
2013,BAL,AL,flahery01,SS,493500
2013,KCA,AL,johnsel02,SS,520500
2013,LAN,NL,cruzlu01,SS,505000
2013,MIN,AL,doziebr01,SS,497500
2013,PIT,NL,mcdonjo03,SS,1500000
2013,SDN,NL,forsylo01,SS,499000
2013,TBA,AL,rodrise01,SS,1000000
2013,CHN,NL,barneda01,SS,562000
2013,MIL,NL,betanyu01,SS,900000
2013,SEA,AL,andinro01,SS,1600000
2013,COL,NL,rutlejo01,SS,490000
2013,COL,NL,tulowtr01,SS,10000000
2013,LAA,AL,aybarer01,SS,8750000
2013,NYN,NL,valdejo02,SS,496645
2013,PHI,NL,youngmi02,SS,18374975
2013,PIT,NL,barmecl01,SS,5500000
2013,CHA,AL,ramiral03,SS,7000000
2013,COL,NL,nelsoch01,SS,491000
2013,TBA,AL,escobyu01,SS,5000000
2013,ARI,NL,pradoma01,SS,7000000
2013,TOR,AL,lawribr01,SS,500000
2013,TOR,AL,reyesjo01,SS,10000000
2013,CLE,AL,avilemi01,SS,2250000
2013,DET,AL,peraljh01,SS,6000000
2013,CHN,NL,castrst01,SS,5857143
2013,LAN,NL,ramirha01,SS,15500000
2013,CIN,NL,cozarza01,SS,497500
2013,NYA,AL,jeterde01,SS,16729365
2013,CLE,AL,cabreas01,SS,6500000
2013,OAK,AL,lowrije01,SS,2400000
2013,WAS,NL,espinda01,SS,526250
2013,TBA,AL,zobribe01,SS,5687300
2013,NYN,NL,wrighda03,SS,10192071
2013,BAL,AL,hardyjj01,SS,7416667
2013,PHI,NL,rolliji01,SS,11000000
2013,MIN,AL,plouftr01,SS,520000
2013,WAS,NL,desmoia01,SS,3800000
