yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,stint,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR
2015,CHN,NL,coghlch01,OF,2505000,2014,1,CHN,NL,125,555,50,109,28,5,3
2015,CHN,NL,denorch01,OF,2600000,2014,1,SDN,NL,89,553,25,60,10,3,3
2015,CHN,NL,fowlede01,OF,9500000,2014,1,HOU,AL,116,551,61,120,21,4,3
2015,CHN,NL,lasteto01,2B,513000,2014,1,ATL,NL,93,549,22,80,16,1,3
2015,CHN,NL,montemi01,C,12000000,2014,1,ARI,NL,136,549,40,119,23,0,3
2015,CHN,NL,oltmi01,3B,520000,2014,1,CHN,NL,89,549,23,36,8,0,3
2015,CHN,NL,rizzoan01,1B,5000000,2014,1,CHN,NL,140,548,89,150,28,1,3
2015,CHN,NL,rossda01,C,2500000,2014,1,BOS,AL,50,547,16,28,7,0,3
2015,CIN,NL,bruceja01,OF,12000000,2014,1,CIN,NL,137,541,71,107,21,1,4
2015,CIN,NL,byrdma01,OF,8000000,2014,1,PHI,NL,154,541,71,156,28,2,4
2015,CIN,NL,cozarza01,SS,2350000,2014,1,CIN,NL,147,540,48,112,18,5,4
2015,CIN,NL,frazito01,3B,4500000,2014,1,CIN,NL,157,539,88,163,22,1,4
2015,CIN,NL,hamilbi02,OF,545000,2014,1,CIN,NL,152,538,72,141,25,8,4
2015,CIN,NL,mesorde01,C,2525000,2014,1,CIN,NL,114,538,54,105,25,0,4
2015,CIN,NL,negrokr01,SS,512500,2014,1,CIN,NL,49,536,19,39,10,1,4
2015,CIN,NL,penabr01,C,1400000,2014,1,CIN,NL,115,535,23,88,18,1,4
2015,CIN,NL,phillbr01,2B,12000000,2014,1,CIN,NL,121,534,44,123,25,0,4
2015,CIN,NL,schumsk01,P,2500000,2014,1,CIN,NL,83,533,22,58,12,0,4
2015,CIN,NL,vottojo01,1B,14000000,2014,1,CIN,NL,62,533,32,56,16,0,4
2015,CLE,AL,avilemi01,SS,3500000,2014,1,CLE,AL,113,530,38,85,16,1,4
2015,CLE,AL,bournmi01,OF,13500000,2014,1,CLE,AL,106,529,57,114,17,10,4
2015,CLE,AL,brantmi02,OF,5875000,2014,1,CLE,AL,156,528,94,200,45,2,4
2015,CLE,AL,chiselo01,3B,2250000,2014,1,CLE,AL,142,528,62,134,29,1,4
2015,CLE,AL,gomesya01,C,1000000,2014,1,CLE,AL,135,527,61,135,25,3,4
2015,CLE,AL,kipnija01,2B,4166666,2014,1,CLE,AL,129,524,61,120,25,1,4
2015,CLE,AL,mossbr01,OF,6500000,2014,1,OAK,AL,147,520,70,117,23,2,4
2015,CLE,AL,murphda07,OF,6000000,2014,1,CLE,AL,129,520,40,109,25,1,5
2015,CLE,AL,raburry01,OF,2500000,2014,1,CLE,AL,74,519,18,39,7,0,5
2015,CLE,AL,ramirjo01,SS,511300,2014,1,CLE,AL,68,518,27,62,10,2,5
2015,CLE,AL,santaca01,C,6000000,2014,1,CLE,AL,152,514,68,125,25,0,5
2015,CLE,AL,swishni01,OF,15000000,2014,1,CLE,AL,97,513,33,75,20,0,5
2015,COL,NL,arenano01,3B,512500,2014,1,COL,NL,111,512,58,124,34,2,5
2015,COL,NL,blackch02,OF,517500,2014,1,COL,NL,154,507,82,171,27,3,5
2015,COL,NL,descada01,SS,1500000,2014,1,SLN,NL,104,506,20,39,11,0,5
2015,COL,NL,dickeco01,OF,512500,2014,1,COL,NL,131,506,74,136,27,6,5
2015,COL,NL,gonzaca01,OF,16000000,2014,1,COL,NL,70,503,35,62,15,1,5
2015,COL,NL,hundlni01,C,3100000,2014,2,BAL,AL,50,502,17,37,4,0,5
2015,COL,NL,lemahdj01,SS,517500,2014,1,COL,NL,149,502,59,132,15,5,5
2015,COL,NL,mckenmi01,C,1087600,2014,1,COL,NL,57,502,23,53,9,0,5
2015,COL,NL,morneju01,1B,6750000,2014,1,COL,NL,135,501,62,160,32,3,5
2015,COL,NL,rosarwi01,C,2800000,2014,1,COL,NL,106,501,46,102,25,0,5
2015,COL,NL,stubbdr01,OF,5825000,2014,1,COL,NL,132,500,67,112,22,4,5
2015,COL,NL,tulowtr01,SS,20000000,2014,1,COL,NL,91,500,71,107,18,1,6
2015,DET,AL,avilaal01,C,5400000,2014,1,DET,AL,124,496,44,85,22,0,6
2015,DET,AL,cabremi01,3B,22000000,2014,1,DET,AL,159,495,101,191,52,1,6
2015,DET,AL,casteni01,3B,525000,2014,1,DET,AL,148,495,50,138,31,4,6
2015,DET,AL,cespeyo01,OF,10500000,2014,1,OAK,AL,101,494,62,102,26,3,6
2015,DET,AL,davisra01,OF,5000000,2014,1,DET,AL,134,494,64,130,27,2,6
2015,DET,AL,gosean01,OF,515000,2014,1,TOR,AL,94,494,31,54,8,1,6
2015,DET,AL,kinslia01,2B,16000000,2014,1,DET,AL,161,493,100,188,40,4,6
2015,DET,AL,martijd02,OF,3000000,2014,1,DET,AL,123,493,57,139,30,3,6
2015,DET,AL,martivi01,C,14000000,2014,1,DET,AL,151,492,87,188,33,0,6
2015,DET,AL,rominan01,SS,520000,2014,1,DET,AL,94,491,30,57,6,0,6
2015,HOU,AL,altuvjo01,2B,2500000,2014,1,HOU,AL,158,491,85,225,47,3,6
2015,HOU,AL,cartech02,OF,4175000,2014,1,HOU,AL,145,489,68,115,21,1,6
2015,HOU,AL,castrja01,C,4000000,2014,1,HOU,AL,126,486,43,103,21,2,6
2015,HOU,AL,congeha01,C,1075000,2014,1,LAA,AL,80,485,24,51,12,0,6
2015,HOU,AL,gattiev01,C,526500,2014,1,ATL,NL,108,481,41,97,17,1,6
2015,HOU,AL,gonzama01,SS,1062500,2014,1,HOU,AL,103,479,33,79,15,1,6
2015,HOU,AL,grossro01,OF,515000,2014,1,HOU,AL,103,478,42,84,14,2,6
2015,HOU,AL,lowrije01,SS,8000000,2014,1,OAK,AL,136,478,59,125,29,3,6
2015,HOU,AL,marisja01,OF,511200,2014,2,HOU,AL,51,477,18,47,8,0,6
2015,HOU,AL,preslal01,OF,1000000,2014,1,HOU,AL,89,476,22,62,6,1,6
2015,HOU,AL,rasmuco01,OF,8000000,2014,1,TOR,AL,104,473,45,78,21,1,6
2015,HOU,AL,singljo02,1B,2000000,2014,1,HOU,AL,95,471,42,52,13,0,6
2015,HOU,AL,springe01,OF,512900,2014,1,HOU,AL,78,465,45,68,8,1,6
2015,HOU,AL,valbulu01,3B,4200000,2014,1,CHN,NL,149,464,68,119,33,4,6
2015,KCA,AL,cainlo01,OF,2725000,2014,1,KCA,AL,133,463,55,142,29,4,6
2015,KCA,AL,dysonja01,OF,1225000,2014,1,KCA,AL,120,462,33,70,4,4,7
2015,KCA,AL,escobal02,SS,3000000,2014,1,KCA,AL,162,462,74,165,34,5,7
2015,KCA,AL,gordoal01,OF,12500000,2014,1,KCA,AL,156,461,87,150,34,1,7
2015,KCA,AL,hosmeer01,1B,5650000,2014,1,KCA,AL,131,457,54,136,35,1,7
2015,KCA,AL,infanom01,2B,7500000,2014,1,KCA,AL,135,455,50,133,21,3,7
2015,KCA,AL,moralke01,1B,6500000,2014,2,SEA,AL,59,455,16,44,9,0,7
2015,KCA,AL,moustmi01,3B,2640000,2014,1,KCA,AL,140,455,45,97,21,1,7
2015,KCA,AL,perezsa02,C,1750000,2014,1,KCA,AL,150,452,57,150,28,2,7
2015,KCA,AL,riosal01,OF,11000000,2014,1,TEX,AL,131,450,54,138,30,8,7
2015,LAA,AL,aybarer01,SS,8500000,2014,1,LAA,AL,156,449,77,164,30,4,7
2015,LAA,AL,buterdr01,P,987500,2014,1,LAN,NL,61,449,16,32,6,1,7
2015,LAA,AL,calhoko01,OF,537500,2014,1,LAA,AL,127,444,90,134,31,3,7
2015,LAA,AL,cowgico01,OF,995000,2014,1,LAA,AL,106,443,37,65,10,1,7
2015,LAA,AL,croncj01,1B,512500,2014,1,LAA,AL,79,441,28,62,12,1,7
2015,LAA,AL,freesda01,3B,6425000,2014,1,LAA,AL,134,440,53,120,25,1,7
2015,LAA,AL,iannech01,C,5525000,2014,1,LAA,AL,108,440,41,77,22,0,7
2015,LAA,AL,joycema01,OF,4750000,2014,1,TBA,AL,140,438,51,106,23,2,7
2015,LAA,AL,navaref01,OF,511000,2014,1,LAA,AL,64,436,17,39,10,1,7
2015,LAA,AL,pujolal01,3B,24000000,2014,1,LAA,AL,159,434,89,172,37,1,7
2015,LAA,AL,roberda09,OF,511250,2014,1,TEX,AL,70,433,23,48,9,1,7
2015,LAA,AL,troutmi01,OF,6083000,2014,1,LAA,AL,157,432,115,173,39,9,7
2015,LAN,NL,barneda01,SS,2525000,2014,1,CHN,NL,72,423,18,47,10,2,7
2015,LAN,NL,crawfca02,OF,21357000,2014,1,LAN,NL,105,418,56,103,14,3,7
2015,LAN,NL,ellisaj01,C,4250000,2014,1,LAN,NL,93,418,21,54,9,0,7
2015,LAN,NL,ethiean01,OF,18000000,2014,1,LAN,NL,130,416,29,85,17,6,7
2015,LAN,NL,gonzaad01,1B,21857000,2014,1,LAN,NL,159,416,83,163,41,0,8
2015,LAN,NL,grandya01,C,693000,2014,1,SDN,NL,128,415,47,85,19,1,8
2015,LAN,NL,heisech01,OF,2160000,2014,1,CIN,NL,119,413,34,61,15,2,8
2015,LAN,NL,kendrho01,2B,9500000,2014,1,LAA,AL,157,407,85,181,33,5,8
2015,LAN,NL,puigya01,OF,6214000,2014,1,LAN,NL,148,406,92,165,37,9,8
2015,LAN,NL,rolliji01,SS,11000000,2014,1,PHI,NL,138,406,78,131,22,4,8
2015,LAN,NL,turneju01,SS,2500000,2014,1,LAN,NL,109,406,46,98,21,1,8
2015,LAN,NL,uribeju01,3B,6500000,2014,1,LAN,NL,103,405,36,120,23,0,8
2015,LAN,NL,vanslsc01,OF,522500,2014,1,LAN,NL,98,404,32,63,13,1,8
2015,MIA,NL,bakerje03,3B,2100000,2014,1,MIA,NL,90,404,27,55,10,4,8
2015,MIA,NL,gordode01,2B,2500000,2014,1,LAN,NL,148,403,92,176,24,12,8
2015,MIA,NL,hechaad01,SS,1925000,2014,1,MIA,NL,146,403,53,148,20,10,8
2015,MIA,NL,kellydo01,OF,1250000,2014,1,DET,AL,95,402,24,40,5,1,8
2015,MIA,NL,mathije01,C,1500000,2014,1,MIA,NL,64,400,12,35,7,0,8
2015,MIA,NL,ozunama01,OF,545000,2014,1,MIA,NL,153,399,72,152,26,5,8
2015,MIA,NL,pradoma01,OF,11000000,2014,1,ARI,NL,106,398,44,109,17,4,8
2015,MIA,NL,solando01,SS,531500,2014,1,MIA,NL,111,397,26,78,11,1,9
2015,MIA,NL,stantmi03,OF,6500000,2014,1,MIA,NL,145,395,89,155,31,1,9
2015,MIA,NL,suzukic01,OF,2000000,2014,1,NYA,AL,143,393,42,102,13,2,9
2015,MIA,NL,yelicch01,OF,570000,2014,1,MIA,NL,144,390,94,165,30,6,9
2015,MIL,NL,braunry02,OF,13000000,2014,1,MIL,NL,135,390,68,141,30,6,9
2015,MIL,NL,daviskh01,OF,519500,2014,1,MIL,NL,144,388,70,122,37,2,9
2015,MIL,NL,gennesc01,OF,516500,2014,1,MIL,NL,137,386,55,127,31,3,9
2015,MIL,NL,gomezca01,OF,8000000,2014,1,MIL,NL,148,386,95,163,34,4,9
2015,MIL,NL,lindad01,1B,7500000,2014,1,TOR,AL,96,385,38,93,24,2,9
2015,MIL,NL,lucrojo01,C,3000000,2014,1,MIL,NL,153,385,73,176,53,2,9
2015,MIL,NL,parrage01,OF,6237500,2014,1,ARI,NL,104,385,51,105,18,3,9
2015,MIL,NL,ramirar01,3B,14000000,2014,1,MIL,NL,133,384,47,141,23,1,9
2015,MIL,NL,segurje01,SS,534000,2014,1,MIL,NL,146,384,61,126,14,6,9
2015,MIN,AL,arciaos01,OF,532500,2014,1,MIN,AL,103,383,46,86,16,3,9
2015,MIN,AL,doziebr01,2B,2000000,2014,1,MIN,AL,156,382,112,145,33,1,9
2015,MIN,AL,escobed01,SS,532500,2014,1,MIN,AL,133,381,52,119,35,2,9
2015,MIN,AL,hunteto01,OF,10500000,2014,1,DET,AL,142,380,71,157,33,2,9
2015,MIN,AL,mauerjo01,1B,23000000,2014,1,MIN,AL,120,379,60,126,27,2,9
2015,MIN,AL,nunezed02,SS,1025000,2014,1,MIN,AL,72,378,26,51,7,4,10
2015,MIN,AL,plouftr01,3B,4800000,2014,1,MIN,AL,136,378,69,134,40,2,10
2015,MIN,AL,santada01,SS,530000,2014,1,MIN,AL,101,377,70,129,27,7,10
2015,MIN,AL,schafjo02,OF,1550000,2014,2,MIN,AL,41,374,17,37,5,1,10
2015,MIN,AL,suzukku01,C,6000000,2014,1,MIN,AL,131,372,37,130,34,0,10
2015,MIN,AL,vargake01,1B,517500,2014,1,MIN,AL,53,369,26,59,10,1,10
2015,NYA,AL,beltrca01,OF,15000000,2014,1,NYA,AL,109,367,46,94,23,0,10
2015,NYA,AL,drewst01,SS,5000000,2014,2,NYA,AL,46,367,7,21,8,0,10
2015,NYA,AL,ellsbja01,OF,21142857,2014,1,NYA,AL,149,363,71,156,27,5,10
2015,NYA,AL,gardnbr01,OF,12500000,2014,1,NYA,AL,148,363,87,142,25,8,10
2015,NYA,AL,gregodi01,SS,553900,2014,1,ARI,NL,80,360,35,61,9,5,10
2015,NYA,AL,headlch01,3B,13000000,2014,1,SDN,NL,77,360,27,64,12,1,10
2015,NYA,AL,jonesga02,OF,5000000,2014,1,MIA,NL,146,359,59,122,33,2,10
2015,NYA,AL,mccanbr01,C,17000000,2014,1,NYA,AL,140,357,57,115,15,1,10
2015,NYA,AL,teixema01,1B,23125000,2014,1,NYA,AL,123,355,56,95,14,0,10
2015,NYA,AL,youngch04,OF,2500000,2014,1,NYN,NL,88,352,31,52,12,0,10
2015,NYN,NL,campber01,SS,511065,2014,1,NYN,NL,85,348,16,50,9,0,11
2015,NYN,NL,cuddymi01,OF,8500000,2014,1,COL,NL,49,346,32,63,15,1,11
2015,NYN,NL,darnatr01,C,525424,2014,1,NYN,NL,108,344,48,93,22,3,11
2015,NYN,NL,dudalu01,OF,4200000,2014,1,NYN,NL,153,343,74,130,27,0,11
2015,NYN,NL,florewi01,SS,513543,2014,1,NYN,NL,78,341,28,65,13,1,11
2015,NYN,NL,grandcu01,OF,16000000,2014,1,NYN,NL,155,341,73,128,27,2,11
2015,NYN,NL,lagarju01,OF,528696,2014,1,NYN,NL,116,338,46,117,24,3,11
2015,NYN,NL,murphda08,3B,8000000,2014,1,NYN,NL,143,338,79,172,37,2,11
2015,NYN,NL,reckean01,C,517880,2014,1,NYN,NL,58,336,18,35,9,0,11
2015,NYN,NL,tejadru01,SS,1880000,2014,1,NYN,NL,119,336,30,84,11,0,11
2015,NYN,NL,wrighda03,3B,20000000,2014,1,NYN,NL,134,333,54,144,30,1,11
2015,OAK,AL,butlebi03,1B,6666000,2014,1,KCA,AL,151,331,57,149,32,0,12
2015,OAK,AL,crispco01,OF,11000000,2014,1,OAK,AL,126,329,68,114,21,3,12
2015,OAK,AL,davisik02,1B,3800000,2014,2,PIT,NL,131,328,39,79,18,0,12
2015,OAK,AL,fuldsa01,OF,1750000,2014,2,MIN,AL,53,327,15,45,10,0,12
2015,OAK,AL,gentrcr01,OF,1600000,2014,1,OAK,AL,94,325,38,59,6,1,12
2015,OAK,AL,lawribr01,3B,1925000,2014,1,TOR,AL,70,322,27,64,9,0,12
2015,OAK,AL,reddijo01,OF,4100000,2014,1,OAK,AL,109,319,53,96,16,7,12
2015,OAK,AL,semiema01,SS,510000,2014,1,CHA,AL,64,315,30,54,10,2,12
2015,OAK,AL,sogarer01,SS,1075000,2014,1,OAK,AL,117,310,38,65,10,0,12
2015,OAK,AL,valenda01,3B,1675000,2014,2,TOR,AL,50,310,12,37,11,1,12
2015,OAK,AL,vogtst01,OF,512500,2014,1,OAK,AL,84,310,26,75,10,2,12
2015,OAK,AL,zobribe01,SS,7500000,2014,1,TBA,AL,146,307,83,155,34,3,12
2015,PHI,NL,ascheco01,3B,517500,2014,1,PHI,NL,121,306,43,100,25,0,13
2015,PHI,NL,browndo01,OF,2600000,2014,1,PHI,NL,144,306,47,111,22,1,13
2015,PHI,NL,howarry01,1B,25000000,2014,1,PHI,NL,153,301,65,127,18,1,13
2015,PHI,NL,reverbe01,OF,4100000,2014,1,PHI,NL,151,295,71,184,13,7,13
2015,PHI,NL,ruizca01,C,8500000,2014,1,PHI,NL,110,294,43,96,25,1,13
2015,PHI,NL,sizemgr01,OF,2000000,2014,1,BOS,AL,52,291,14,40,10,2,13
2015,PHI,NL,utleych01,2B,15000000,2014,1,PHI,NL,155,290,74,159,36,6,13
2015,PIT,NL,alvarpe01,3B,5750000,2014,1,PIT,NL,122,288,46,92,13,1,13
2015,PIT,NL,cervefr01,C,987500,2014,1,NYA,AL,49,285,18,44,11,1,13
2015,PIT,NL,harrijo05,SS,3050000,2014,1,PIT,NL,143,283,77,164,38,7,13
2015,PIT,NL,hartco01,OF,2500000,2014,1,SEA,AL,68,281,17,47,9,0,13
2015,PIT,NL,martest01,OF,1333333,2014,1,PIT,NL,135,280,73,144,29,6,13
2015,PIT,NL,mccutan01,OF,10000000,2014,1,PIT,NL,146,279,89,172,38,6,13
2015,PIT,NL,mercejo03,SS,538000,2014,1,PIT,NL,149,278,56,129,27,2,13
